dataset,benchmark_id,benchmark_label,benchmark_scope,site_branch,subgroup_kind,subgroup_variable,horizon_year,risk,survival,n_subjects,source_stage,model_class,model_block,family,model_id,formula_name,formula_label,interaction_branch,risk_lower,risk_upper,survival_lower,survival_upper,estimate_type,reporting_status,reporting_note,support_label,support_priority,primary_supported_flag,interpretation_note,risk_set_size,event_count_by_horizon,known_nonevent_by_horizon,max_followup_year,instability_marker,model_class_label,model_display_label,model_family,latency_type,admissible_flag,admissibility_reasons,screening_flag,screening_note
SNU,NA,NA,NA,site_free,NA,NA,10,0.354934317993503,0.645065682006497,NA,Stage 8,bayesian_cure,bayesian_cure,other,SNU-L1-E,interaction,Interaction,no_age_sex_interaction,0.23475644710013,0.464420306737599,0.535579693262401,0.76524355289987,posterior_mean_with_credible_interval,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.; stage6_single_cohort:equivocal",projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,38,1,10.1054072553046,late_tail_projection,Bayesian cure,Bayesian cure: other,NA,NA,TRUE,NA,equivocal,stage6_single_cohort:equivocal
SNU,NA,NA,NA,site_free,NA,NA,10,0.309701806476567,0.690298193523433,NA,Stage 8,bayesian_cure,bayesian_cure,other,SNU-L1-LL,interaction,Interaction,no_age_sex_interaction,0.238456300492536,0.384664462494378,0.615335537505622,0.761543699507464,posterior_mean_with_credible_interval,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.; stage6_single_cohort:equivocal",projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,38,1,10.1054072553046,late_tail_projection,Bayesian cure,Bayesian cure: other,NA,NA,TRUE,NA,equivocal,stage6_single_cohort:equivocal
SNU,NA,NA,NA,site_free,NA,NA,10,0.295608938312637,0.704391061687363,NA,Stage 8,bayesian_cure,bayesian_cure,other,SNU-L1-LN,interaction,Interaction,no_age_sex_interaction,0.219997003275596,0.37644118662238,0.62355881337762,0.780002996724404,posterior_mean_with_credible_interval,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.; stage6_single_cohort:equivocal",projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,38,1,10.1054072553046,late_tail_projection,Bayesian cure,Bayesian cure: other,NA,NA,TRUE,NA,equivocal,stage6_single_cohort:equivocal
SNU,NA,NA,NA,site_free,NA,NA,10,0.321092146506255,0.678907853493745,NA,Stage 8,bayesian_cure,bayesian_cure,other,SNU-L1-W,interaction,Interaction,no_age_sex_interaction,0.243594259314397,0.417082386448495,0.582917613551505,0.756405740685603,posterior_mean_with_credible_interval,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.; stage6_single_cohort:equivocal",projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,38,1,10.1054072553046,late_tail_projection,Bayesian cure,Bayesian cure: other,NA,NA,TRUE,NA,equivocal,stage6_single_cohort:equivocal
SNU,NA,NA,NA,benchmark,NA,NA,1,0.072754024618998,0.927245975381002,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.0373344642955167,0.110443987422313,0.889556012577687,0.9626655357044833,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,163,14,163,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,2,0.121529108288135,0.878470891711865,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.0754789015438947,0.172020405823484,0.827979594176516,0.9245210984561053,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,134,22,134,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,3,0.168970732405454,0.831029267594546,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.114759774740193,0.221910120465728,0.778089879534272,0.8852402252598071,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,29,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,4,0.183430032848949,0.816569967151051,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.125569101112513,0.242633089885046,0.757366910114954,0.874430898887487,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,31,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,5,0.210810090919103,0.789189909080897,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.147096425762136,0.28162046098336,0.71837953901664,0.852903574237864,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,64,34,64,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,6,0.247208786935412,0.752791213064588,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.175938471878909,0.332298398409917,0.667701601590083,0.824061528121091,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,30,36,30,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,7,0.247208786935412,0.752791213064588,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.175938471878909,0.332298398409917,0.667701601590083,0.824061528121091,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,22,36,22,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,8,0.326449967258001,0.673550032741999,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.208101670463618,0.46666566646195,0.53333433353805,0.791898329536382,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,16,38,16,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,9,0.326449967258001,0.673550032741999,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.208101670463618,0.46666566646195,0.53333433353805,0.791898329536382,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,3,38,3,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
SNU,NA,NA,NA,benchmark,NA,NA,10,0.326449967258001,0.673550032741999,NA,Stage 7,frequentist_cure,cure_mle,other,benchmark_km,benchmark,benchmark,benchmark,0.208101670463618,0.46666566646195,0.53333433353805,0.791898329536382,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,38,1,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,benchmark,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,1,0.0915201608318277,0.908479839168172,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,2,0.153427205366915,0.846572794633085,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,3,0.198795898773664,0.801204101226336,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,4,0.212736263172291,0.787263736827709,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,5,0.23913366657677,0.76086633342323,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,64,46,64,10.1054072553046,secondary_supported_window,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,6,0.274226034156039,0.725773965843961,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,30,48,30,10.1054072553046,late_tail_projection,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,7,0.274226034156039,0.725773965843961,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,22,48,22,10.1054072553046,late_tail_projection,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,8,0.350623293718561,0.649376706281439,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,16,50,16,10.1054072553046,late_tail_projection,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,9,0.350623293718561,0.649376706281439,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,3,50,3,10.1054072553046,late_tail_projection,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,km_overall,Overall KM benchmark,primary,site_free,overall,NA,10,0.350623293718561,0.649376706281439,262,Stage 3,km_benchmark,benchmark,KM,km_overall,base,Base,no_age_sex_interaction,NA,NA,NA,NA,assigned_group_km,reported,Overall KM benchmark,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,50,1,10.1054072553046,late_tail_projection,KM benchmark,KM: Overall KM benchmark,NA,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,1,0.06506017886024736,0.9349398211397527,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,2,0.12536540212067052,0.8746345978793295,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,3,0.18132351447102546,0.8186764855289745,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,4,0.2332996215981776,0.7667003784018224,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,5,0.28162160260986824,0.7183783973901318,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,64,46,64,10.1054072553046,secondary_supported_window,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,6,0.3265847786002414,0.6734152213997586,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,30,48,30,10.1054072553046,late_tail_projection,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,7,0.3684558825002338,0.6315441174997661,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,22,48,22,10.1054072553046,late_tail_projection,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,8,0.4074764485633609,0.5925235514366392,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,16,50,16,10.1054072553046,late_tail_projection,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,9,0.44386571819891896,0.556134281801081,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,3,50,3,10.1054072553046,late_tail_projection,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,10,0.4778231413641925,0.5221768586358074,262,Stage 5,no_cure,non_cure,exponential,merged__base__exponential,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,50,1,10.1054072553046,late_tail_projection,No-cure,No-cure: exponential,exponential,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,1,0.10036194766215807,0.8996380523378419,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,2,0.15308784601308484,0.8469121539869151,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,3,0.1945032722565343,0.8054967277434657,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,4,0.22950134591162363,0.7704986540883764,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,5,0.2601448493458549,0.7398551506541451,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,64,46,64,10.1054072553046,secondary_supported_window,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,6,0.28755621304353396,0.712443786956466,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,30,48,30,10.1054072553046,late_tail_projection,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,7,0.31243383370745953,0.6875661662925405,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,22,48,22,10.1054072553046,late_tail_projection,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,8,0.33525047651070294,0.6647495234892971,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,16,50,16,10.1054072553046,late_tail_projection,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,9,0.35634536347881324,0.6436546365211867,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,3,50,3,10.1054072553046,late_tail_projection,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,10,0.37597253304437084,0.6240274669556292,262,Stage 5,no_cure,non_cure,weibull,merged__base__weibull,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,50,1,10.1054072553046,late_tail_projection,No-cure,No-cure: weibull,weibull,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,1,0.10869620699333946,0.8913037930066605,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,2,0.16177366717351777,0.8382263328264823,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,3,0.19958634896803593,0.800413651031964,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,4,0.22939098982533093,0.7706090101746691,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,5,0.2541326946870187,0.7458673053129813,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,64,46,64,10.1054072553046,secondary_supported_window,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,6,0.2753423337840707,0.7246576662159293,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,30,48,30,10.1054072553046,late_tail_projection,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,7,0.2939302432752078,0.7060697567247922,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,22,48,22,10.1054072553046,late_tail_projection,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,8,0.3104866268042836,0.6895133731957164,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,16,50,16,10.1054072553046,late_tail_projection,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,9,0.32541810480440436,0.6745818951955956,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,3,50,3,10.1054072553046,late_tail_projection,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,10,0.3390177873506347,0.6609822126493653,262,Stage 5,no_cure,non_cure,lognormal,merged__base__lognormal,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,50,1,10.1054072553046,late_tail_projection,No-cure,No-cure: lognormal,lognormal,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,1,0.10235191197724024,0.8976480880227597,262,Stage 5,no_cure,non_cure,loglogistic,merged__base__loglogistic,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,No-cure,No-cure: loglogistic,loglogistic,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,2,0.15625656301960514,0.8437434369803949,262,Stage 5,no_cure,non_cure,loglogistic,merged__base__loglogistic,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,No-cure,No-cure: loglogistic,loglogistic,NA,NA,NA,NA,NA
merged,NA,NA,NA,site_free,NA,NA,3,0.19728996893120204,0.802710031068798,262,Stage 5,no_cure,non_cure,loglogistic,merged__base__loglogistic,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,No-cure,No-cure: loglogistic,loglogistic,NA,NA,NA,NA,NA
