dataset,source_stage,model_class,model_class_label,model_block,family,model_id,benchmark_id,formula_name,formula_label,site_branch,interaction_branch,model_display_label,has_risk_rows,has_threshold_rows,has_auxiliary_rows,has_delta_rows,n_supported_horizons
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-E,NA,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LL,SNU__interaction__coxph,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LL,SNU__interaction__exponential,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LL,SNU__interaction__loglogistic,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LL,SNU__interaction__lognormal,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LL,SNU__interaction__weibull,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LL,NA,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LN,SNU__interaction__coxph,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LN,SNU__interaction__exponential,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LN,SNU__interaction__loglogistic,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LN,SNU__interaction__lognormal,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LN,SNU__interaction__weibull,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-LN,NA,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-W,SNU__interaction__coxph,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-W,SNU__interaction__exponential,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-W,SNU__interaction__loglogistic,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-W,SNU__interaction__lognormal,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-W,SNU__interaction__weibull,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
SNU,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,SNU-L1-W,NA,interaction,Interaction,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
merged,Stage 3,km_benchmark,KM benchmark,benchmark,KM,km_overall,km_overall,base,Base,site_free,no_age_sex_interaction,KM: Overall KM benchmark,TRUE,TRUE,FALSE,FALSE,40
merged,Stage 5,no_cure,No-cure,non_cure,coxph,merged__base__coxph,NA,base,Base,site_free,no_age_sex_interaction,No-cure: coxph,TRUE,TRUE,TRUE,FALSE,10
merged,Stage 5,no_cure,No-cure,non_cure,exponential,merged__base__exponential,NA,base,Base,site_free,no_age_sex_interaction,No-cure: exponential,TRUE,TRUE,TRUE,FALSE,10
merged,Stage 5,no_cure,No-cure,non_cure,loglogistic,merged__base__loglogistic,NA,base,Base,site_free,no_age_sex_interaction,No-cure: loglogistic,TRUE,TRUE,TRUE,FALSE,10
merged,Stage 5,no_cure,No-cure,non_cure,lognormal,merged__base__lognormal,NA,base,Base,site_free,no_age_sex_interaction,No-cure: lognormal,TRUE,TRUE,TRUE,FALSE,10
merged,Stage 5,no_cure,No-cure,non_cure,weibull,merged__base__weibull,NA,base,Base,site_free,no_age_sex_interaction,No-cure: weibull,TRUE,TRUE,TRUE,FALSE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-E,merged__base__coxph,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-E,merged__base__exponential,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-E,merged__base__loglogistic,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-E,merged__base__lognormal,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-E,merged__base__weibull,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-E,NA,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LL,merged__base__coxph,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LL,merged__base__exponential,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LL,merged__base__loglogistic,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LL,merged__base__lognormal,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LL,merged__base__weibull,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LL,NA,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LN,merged__base__coxph,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LN,merged__base__exponential,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LN,merged__base__loglogistic,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LN,merged__base__lognormal,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LN,merged__base__weibull,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-LN,NA,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-W,merged__base__coxph,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-W,merged__base__exponential,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-W,merged__base__loglogistic,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-W,merged__base__lognormal,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-W,merged__base__weibull,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-Isite-L0S0-W,NA,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-E,merged__base__coxph,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-E,merged__base__exponential,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-E,merged__base__loglogistic,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-E,merged__base__lognormal,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-E,merged__base__weibull,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
