dataset,source_stage,model_class,model_block,family,model_id,benchmark_id,formula_name,formula_label,site_branch,interaction_branch,horizon_year,threshold,metric_domain,metric_name,metric_value,metric_lower,metric_upper,reporting_status,reporting_note,support_label,support_priority,primary_supported_flag,interpretation_note,risk_set_size,event_count_by_horizon,known_nonevent_by_horizon,max_followup_year,instability_marker,model_class_label,model_display_label
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,4,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,4,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,4,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,4,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,4,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,4,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,4,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,5,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,5,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,5,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,5,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,5,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,5,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,5,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,6,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,6,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,6,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,6,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,6,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,6,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,6,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,7,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,7,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,7,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,7,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,7,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,7,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,7,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,8,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,8,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,8,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,8,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,8,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,8,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,8,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,9,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,9,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,9,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,9,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,9,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,9,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,9,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,10,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,10,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,10,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,10,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,10,NA,horizon_summary,mean_calibration_difference,-0.0310798738259545,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,10,NA,horizon_summary,scaled_brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,coxph,PNU__interaction__coxph,NA,interaction,Interaction,site_free,age_sex_interaction,10,NA,horizon_summary,time_dependent_auc,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,horizon_summary,brier_score,0.135872342110341,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,horizon_summary,calibration_intercept_free,-0.163029178676667,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,horizon_summary,calibration_intercept_offset,-0.196510321620357,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,horizon_summary,calibration_slope,1.0268433096944,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,horizon_summary,mean_calibration_difference,-0.0471392872107397,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,horizon_summary,scaled_brier_score,0.0364103150010083,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,horizon_summary,time_dependent_auc,0.651745288053591,NA,NA,reported,Stage 5 horizon_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,integrated_summary,restricted_integrated_brier_score,0.174966446909529,NA,NA,reported,Stage 5 integrated_summary,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,time_range_discrimination,harrell_c,0.549295774647887,NA,NA,reported,Stage 5 time_range_discrimination,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,1,NA,time_range_discrimination,uno_c,0.566094509011696,NA,NA,reported,Stage 5 time_range_discrimination,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,2,NA,horizon_summary,brier_score,0.214060551708717,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,2,NA,horizon_summary,calibration_intercept_free,-0.659228118657983,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,2,NA,horizon_summary,calibration_intercept_offset,-0.483020154637053,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,2,NA,horizon_summary,calibration_slope,0.503876308674028,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,2,NA,horizon_summary,mean_calibration_difference,-0.0795843698587959,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,2,NA,horizon_summary,scaled_brier_score,-0.0216411146192563,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,2,NA,horizon_summary,time_dependent_auc,0.735777565270286,NA,NA,reported,Stage 5 horizon_summary,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,brier_score,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,calibration_intercept_free,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,calibration_intercept_offset,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,calibration_slope,NA,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: exponential
PNU,Stage 5,no_cure,non_cure,exponential,PNU__interaction__exponential,NA,interaction,Interaction,site_free,age_sex_interaction,3,NA,horizon_summary,mean_calibration_difference,-0.200774896922289,NA,NA,reported,Stage 5 horizon_summary,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: exponential
