dataset,formula_name,formula_label,site_branch,interaction_branch,source_stage,model_class,model_class_label,family,model_id,benchmark_id,model_display_label,risk_year_1,risk_year_2,risk_year_3,risk_year_4,risk_year_5,risk_year_6,risk_year_7,risk_year_8,risk_year_9,risk_year_10,risk_lower_year_1,risk_lower_year_2,risk_lower_year_3,risk_lower_year_4,risk_lower_year_5,risk_lower_year_6,risk_lower_year_7,risk_lower_year_8,risk_lower_year_9,risk_lower_year_10,risk_upper_year_1,risk_upper_year_2,risk_upper_year_3,risk_upper_year_4,risk_upper_year_5,risk_upper_year_6,risk_upper_year_7,risk_upper_year_8,risk_upper_year_9,risk_upper_year_10,survival_year_1,survival_year_2,survival_year_3,survival_year_4,survival_year_5,survival_year_6,survival_year_7,survival_year_8,survival_year_9,survival_year_10,survival_lower_year_1,survival_lower_year_2,survival_lower_year_3,survival_lower_year_4,survival_lower_year_5,survival_lower_year_6,survival_lower_year_7,survival_lower_year_8,survival_lower_year_9,survival_lower_year_10,survival_upper_year_1,survival_upper_year_2,survival_upper_year_3,survival_upper_year_4,survival_upper_year_5,survival_upper_year_6,survival_upper_year_7,survival_upper_year_8,survival_upper_year_9,survival_upper_year_10,support_label_year_1,support_label_year_2,support_label_year_3,support_label_year_4,support_label_year_5,support_label_year_6,support_label_year_7,support_label_year_8,support_label_year_9,support_label_year_10,reporting_status_year_1,reporting_status_year_2,reporting_status_year_3,reporting_status_year_4,reporting_status_year_5,reporting_status_year_6,reporting_status_year_7,reporting_status_year_8,reporting_status_year_9,reporting_status_year_10,risk_set_size_year_1,risk_set_size_year_2,risk_set_size_year_3,risk_set_size_year_4,risk_set_size_year_5,risk_set_size_year_6,risk_set_size_year_7,risk_set_size_year_8,risk_set_size_year_9,risk_set_size_year_10
merged,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,MERGED-L0S0-LL,NA,Bayesian cure: other,0.106654593868631,0.159886392421784,0.198878447852447,0.22991232444842,0.255713852828746,0.277770905735775,0.29700095143319,0.314015420612693,0.329244590215143,0.34300378907493,0.0758600666414723,0.120850718069889,0.152945637182429,0.178130461238879,0.196934465535233,0.212863987871044,0.226940859733548,0.240309776458155,0.252334354802342,0.261264800979432,0.141788118430965,0.202619835262232,0.251642682912111,0.290355730604921,0.321054381045578,0.346856929403085,0.370758627490691,0.394169313391044,0.417250997210728,0.437062314604681,0.893345406131369,0.840113607578216,0.801121552147553,0.77008767555158,0.744286147171255,0.722229094264225,0.70299904856681,0.685984579387307,0.670755409784857,0.65699621092507,0.858211881569035,0.797380164737768,0.748357317087889,0.709644269395079,0.678945618954422,0.653143070596916,0.629241372509309,0.605830686608957,0.582749002789272,0.562937685395318,0.924139933358528,0.87914928193011,0.847054362817571,0.821869538761122,0.803065534464767,0.787136012128956,0.773059140266452,0.759690223541845,0.747665645197658,0.738735199020568,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,191,135,117,103,64,30,22,16,3,1
merged,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,MERGED-L0S0-LN,NA,Bayesian cure: other,0.114638857158599,0.167431998514414,0.203856215306902,0.23188825018888,0.254713191108558,0.273963180191595,0.29059652112906,0.305227437244464,0.318274698393226,0.330037284426517,0.0803474036164548,0.124165676929565,0.154350146254476,0.177766541040619,0.195892432799378,0.211901281530471,0.224228002037361,0.235209774330751,0.245262038672853,0.254732860909927,0.153894097675594,0.21341933625512,0.260799787286,0.295244879119289,0.322452436473704,0.345701504908386,0.365751797219986,0.385572626632009,0.403205648919719,0.41759118268152,0.885361142841401,0.832568001485586,0.796143784693098,0.76811174981112,0.745286808891442,0.726036819808405,0.709403478870941,0.694772562755536,0.681725301606774,0.669962715573483,0.846105902324407,0.78658066374488,0.739200212714,0.704755120880711,0.677547563526296,0.654298495091614,0.634248202780014,0.614427373367991,0.596794351080281,0.58240881731848,0.919652596383545,0.875834323070435,0.845649853745524,0.822233458959381,0.804107567200622,0.788098718469528,0.775771997962639,0.764790225669248,0.754737961327147,0.745267139090073,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,191,135,117,103,64,30,22,16,3,1
merged,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,MERGED-L0S0-W,NA,Bayesian cure: other,0.103863804271932,0.156117981973153,0.19596832120142,0.228750054818247,0.256749808356144,0.281225706970913,0.302965896520398,0.3225056962873,0.340229492126569,0.356424765509212,0.0734279470828739,0.116491969215346,0.151518767967989,0.176075284746398,0.195306546034335,0.212249194104767,0.227554651327739,0.240583380779192,0.25260200027489,0.26585606810844,0.13946711084036,0.20140190971699,0.246543195690929,0.284406414495546,0.31949846692087,0.351435017645794,0.378732765361224,0.403969114615066,0.427740860115549,0.449601307542154,0.896136195728068,0.843882018026847,0.80403167879858,0.771249945181752,0.743250191643856,0.718774293029087,0.697034103479602,0.6774943037127,0.659770507873431,0.643575234490788,0.86053288915964,0.798598090283011,0.753456804309072,0.715593585504454,0.68050153307913,0.648564982354206,0.621267234638776,0.596030885384934,0.572259139884452,0.550398692457846,0.926572052917126,0.883508030784653,0.848481232032012,0.823924715253602,0.804693453965665,0.787750805895233,0.772445348672261,0.759416619220808,0.747397999725111,0.73414393189156,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_aft_sensitivity,NA,Cure MLE: other,0.120434879025314,0.175186814460673,0.213964149837332,0.240555342626619,0.261686400915962,0.280714762906823,0.29824432573206,0.318044999819597,0.329928331856461,0.342534802568145,0.0676325273001889,0.116665575589178,0.150979593723761,0.174219511053787,0.189990244520166,0.20109171218585,0.211788778693151,0.226339610104419,0.233644034955873,0.237900581624791,0.153691535017882,0.208908031143302,0.257070777115843,0.286173831828799,0.318851319708701,0.341184563314218,0.366676739059268,0.40179788341789,0.426362571758944,0.438990091163484,0.879565120974686,0.824813185539327,0.786035850162668,0.759444657373381,0.738313599084038,0.719285237093177,0.70175567426794,0.681955000180403,0.670071668143539,0.657465197431855,0.846308464982118,0.791091968856698,0.7429292228841571,0.713826168171201,0.6811486802912989,0.658815436685782,0.633323260940732,0.59820211658211,0.573637428241056,0.561009908836516,0.9323674726998111,0.883334424410822,0.849020406276239,0.825780488946213,0.810009755479834,0.79890828781415,0.7882112213068491,0.773660389895581,0.766355965044127,0.762099418375209,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_coxlatency,NA,Cure MLE: other,0.0921692686728201,0.15714252898989,0.205003786223986,0.218723853357563,0.244231281135196,0.276614439725816,0.276614439725816,0.368042321783817,0.368042321783817,0.368042321783817,0.0564810209501991,0.103302679913024,0.143716835276971,0.153355511347332,0.177215109588076,0.198458752905422,0.198458752905422,0.245088987782315,0.245088987782315,0.245088987782315,0.132918980722615,0.202441494332554,0.259187802446581,0.274073225386689,0.301693489309217,0.349139122358191,0.349139122358191,0.535883332857984,0.535883332857984,0.535883332857984,0.90783073132718,0.84285747101011,0.794996213776014,0.781276146642437,0.755768718864804,0.723385560274184,0.723385560274184,0.631957678216183,0.631957678216183,0.631957678216183,0.867081019277385,0.797558505667446,0.740812197553419,0.725926774613311,0.698306510690783,0.650860877641809,0.650860877641809,0.46411666714201605,0.46411666714201605,0.46411666714201605,0.9435189790498009,0.896697320086976,0.856283164723029,0.8466444886526681,0.822784890411924,0.801541247094578,0.801541247094578,0.754911012217685,0.754911012217685,0.754911012217685,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_exp,NA,Cure MLE: other,0.103537563646923,0.165389489376008,0.20678989678819,0.236720365620383,0.259352545155343,0.276881085436943,0.290624000145949,0.301465369717122,0.310044432078754,0.316844205392604,0.070311453603915,0.120574502241525,0.154886141080929,0.179301770987319,0.197109725356379,0.208873153893971,0.217842393948918,0.225456887579905,0.231576267094626,0.235661409253353,0.139609818511079,0.206654320405382,0.259910769680763,0.299296697275907,0.337505598324865,0.369686984172044,0.397659174201345,0.422771170134669,0.448284149606919,0.470816048714297,0.896462436353077,0.834610510623992,0.79321010321181,0.763279634379618,0.740647454844657,0.723118914563057,0.70937599985405,0.698534630282878,0.689955567921246,0.683155794607396,0.860390181488921,0.793345679594618,0.740089230319237,0.700703302724093,0.6624944016751351,0.630313015827956,0.602340825798655,0.577228829865331,0.551715850393081,0.5291839512857031,0.929688546396085,0.879425497758475,0.845113858919071,0.820698229012681,0.8028902746436211,0.791126846106029,0.782157606051082,0.774543112420095,0.768423732905374,0.764338590746647,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_llogis,NA,Cure MLE: other,0.108874387012725,0.167226643111079,0.21017781866447,0.244398582947078,0.27284476707366,0.297143979943056,0.318304795617459,0.337001623438252,0.353710305135023,0.368780330197664,0.0745822848785635,0.121253698341637,0.155423459430835,0.180899738512569,0.198139603140313,0.211459493736974,0.222052722964141,0.23110229648437,0.238225741221641,0.244191858776348,0.148836643703125,0.211269164843971,0.256193553372196,0.294068567826974,0.324834150026525,0.352522259482538,0.377390801903302,0.400136690805032,0.422215983155516,0.442897657169291,0.891125612987275,0.832773356888921,0.78982218133553,0.755601417052922,0.72715523292634,0.702856020056944,0.681695204382541,0.662998376561748,0.646289694864977,0.631219669802336,0.851163356296875,0.7887308351560289,0.743806446627804,0.705931432173026,0.675165849973475,0.647477740517462,0.622609198096698,0.599863309194968,0.577784016844484,0.5571023428307089,0.9254177151214364,0.878746301658363,0.844576540569165,0.819100261487431,0.801860396859687,0.788540506263026,0.777947277035859,0.76889770351563,0.761774258778359,0.755808141223652,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_lnorm,NA,Cure MLE: other,0.113653364124044,0.169833694287058,0.209288338465243,0.239987540592406,0.265181189681613,0.286557338586629,0.305117249546002,0.321507949453174,0.336173601896525,0.34943318586076,0.0790361051421763,0.124664003574737,0.15690746947846,0.179804522366714,0.197974326953954,0.210978541752102,0.221529129591052,0.2322367723759,0.240188717714957,0.245773380649975,0.150661590368007,0.213388272075215,0.25523886899065,0.291581333514476,0.319768710269609,0.343819365016905,0.366541504028208,0.383787004020419,0.400131418212069,0.416328811163353,0.886346635875956,0.830166305712942,0.790711661534757,0.760012459407594,0.734818810318387,0.713442661413371,0.694882750453997,0.678492050546826,0.663826398103475,0.65056681413924,0.849338409631993,0.7866117279247851,0.74476113100935,0.708418666485524,0.680231289730391,0.656180634983095,0.6334584959717919,0.616212995979581,0.599868581787931,0.583671188836647,0.9209638948578237,0.8753359964252629,0.84309253052154,0.820195477633286,0.802025673046046,0.789021458247898,0.778470870408948,0.7677632276241,0.759811282285043,0.754226619350025,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_weibull,NA,Cure MLE: other,0.107586299906301,0.166941037909531,0.212081511014193,0.248857469091254,0.279911629989583,0.306739454776192,0.330292774454627,0.351223764742575,0.370002698320494,0.386981718576803,0.0743491489187776,0.121300265988124,0.155314243531618,0.180227960270704,0.196957602510142,0.212881791780359,0.221674152611276,0.232091919278721,0.239601734362791,0.24362380628322,0.146613766008585,0.208239061751174,0.259287072181128,0.297575462804189,0.331324320070712,0.363712264348134,0.39164599785728,0.419381428287383,0.444510815198712,0.468141504827368,0.892413700093699,0.833058962090469,0.787918488985808,0.751142530908746,0.720088370010417,0.693260545223808,0.669707225545373,0.648776235257425,0.629997301679506,0.613018281423197,0.853386233991415,0.791760938248826,0.740712927818872,0.702424537195811,0.668675679929288,0.636287735651866,0.6083540021427201,0.580618571712617,0.555489184801288,0.531858495172632,0.9256508510812224,0.878699734011876,0.8446857564683821,0.819772039729296,0.803042397489858,0.7871182082196411,0.778325847388724,0.767908080721279,0.760398265637209,0.75637619371678,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.093586715592497,0.161889481264561,0.21933952180987,0.236850481717293,0.269552340184582,0.310818977592561,0.310818977592561,0.39575783256771,0.39575783256771,0.39575783256771,0.0586666369456418,0.110396973092063,0.15445258192248,0.170431137447623,0.19878915482041,0.221157865414835,0.221157865414835,0.270686611552156,0.270686611552156,0.270686611552156,0.131428890585067,0.211748944679445,0.279579567306504,0.300944665206087,0.336996430826681,0.397335691215323,0.397335691215323,0.517568109831191,0.517568109831191,0.517568109831191,0.906413284407503,0.838110518735439,0.78066047819013,0.763149518282707,0.730447659815418,0.689181022407439,0.689181022407439,0.60424216743229,0.60424216743229,0.60424216743229,0.868571109414933,0.7882510553205551,0.720420432693496,0.699055334793913,0.6630035691733189,0.602664308784677,0.602664308784677,0.48243189016880905,0.48243189016880905,0.48243189016880905,0.9413333630543582,0.889603026907937,0.84554741807752,0.8295688625523769,0.80121084517959,0.778842134585165,0.778842134585165,0.729313388447844,0.729313388447844,0.729313388447844,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.0825655279812202,0.154009130744588,0.216454746624607,0.271549627550898,0.320580568690982,0.364560038942658,0.404290421601914,0.440412232196319,0.473440532207706,0.503792591202657,0.0583423709926454,0.111783941996935,0.160965694512123,0.206624144915476,0.246084433464809,0.284593989290087,0.319366629126201,0.350812670143827,0.379093703524897,0.40698862543377,0.109981030839524,0.196527967323252,0.269682509777377,0.330148016692656,0.383194881060857,0.430241430705857,0.472858045151102,0.511304383867823,0.546498663537071,0.577788471228766,0.91743447201878,0.845990869255412,0.783545253375392,0.728450372449102,0.679419431309018,0.635439961057342,0.595709578398086,0.559587767803681,0.526559467792294,0.496207408797343,0.890018969160476,0.8034720326767479,0.730317490222623,0.669851983307344,0.616805118939143,0.5697585692941429,0.527141954848898,0.48869561613217705,0.453501336462929,0.422211528771234,0.9416576290073546,0.888216058003065,0.839034305487877,0.793375855084524,0.753915566535191,0.7154060107099129,0.680633370873799,0.649187329856173,0.620906296475103,0.59301137456623,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.106842447736929,0.165208707153481,0.20945714967425,0.245603791776236,0.276307755968361,0.303041637233701,0.326725537664873,0.347980406711434,0.367248569296052,0.384858033402626,0.0739522933205145,0.121800370425975,0.158101607207349,0.188234900980102,0.21368890265785,0.235372374993657,0.255173870677562,0.272338565678017,0.286728437894056,0.300610376430005,0.140099610536749,0.207921877258175,0.259612453287063,0.301595392829087,0.338296169996802,0.371235837952281,0.400277619184446,0.42631055910689297,0.450341746693069,0.470849897467657,0.893157552263071,0.834791292846519,0.79054285032575,0.754396208223764,0.723692244031639,0.696958362766299,0.673274462335127,0.652019593288566,0.632751430703948,0.615141966597374,0.859900389463251,0.792078122741825,0.740387546712937,0.698404607170913,0.661703830003198,0.628764162047719,0.5997223808155541,0.573689440893107,0.549658253306931,0.5291501025323431,0.9260477066794854,0.878199629574025,0.841898392792651,0.811765099019898,0.78631109734215,0.764627625006343,0.7448261293224381,0.7276614343219829,0.713271562105944,0.699389623569995,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_lnorm,NA,Cure MLE: other,0.111816056505178,0.168036941492709,0.208225745492536,0.239930853395874,0.266249290524455,0.288800437239524,0.308550920313273,0.326129089735083,0.341968674489261,0.356382771680611,0.078765077065638,0.125946499799971,0.158057390432458,0.183974561558184,0.205736228327183,0.223742332075235,0.240281584950451,0.255133707404216,0.268624550121056,0.279871127103983,0.144203089190758,0.210013344478151,0.258205058859884,0.29493717763518,0.32748305149638,0.355817837206199,0.380028080145675,0.401337282587787,0.420453974494164,0.439358212969142,0.888183943494822,0.831963058507291,0.791774254507464,0.760069146604126,0.733750709475545,0.711199562760476,0.691449079686727,0.673870910264917,0.658031325510739,0.64361722831939,0.855796910809242,0.789986655521849,0.741794941140116,0.70506282236482,0.67251694850362,0.644182162793801,0.619971919854325,0.598662717412213,0.579546025505836,0.560641787030858,0.921234922934362,0.874053500200029,0.841942609567542,0.816025438441816,0.794263771672817,0.776257667924765,0.7597184150495491,0.7448662925957841,0.731375449878944,0.720128872896017,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_weibull,NA,Cure MLE: other,0.105700580089341,0.165085495831592,0.211880558760675,0.251288192412613,0.285595075029758,0.316080725413655,0.343557487599282,0.368583504242511,0.391563696972736,0.412803764206207,0.0735362092565988,0.12136343318201,0.160308365822752,0.190212594640272,0.218300877946251,0.243482336112867,0.263969924705091,0.280985812032671,0.298422419408114,0.316061522436336,0.138390319597183,0.208469509943993,0.263965927221878,0.311172625616809,0.352391420653864,0.389607235505585,0.424397472787027,0.456733962684075,0.483922461061229,0.509197728034772,0.894299419910659,0.834914504168408,0.788119441239325,0.748711807587387,0.714404924970242,0.683919274586345,0.656442512400718,0.631416495757489,0.608436303027264,0.587196235793793,0.861609680402817,0.791530490056007,0.736034072778122,0.688827374383191,0.647608579346136,0.6103927644944149,0.575602527212973,0.543266037315925,0.5160775389387711,0.49080227196522797,0.9264637907434012,0.87863656681799,0.839691634177248,0.809787405359728,0.781699122053749,0.756517663887133,0.7360300752949089,0.7190141879673291,0.701577580591886,0.683938477563664,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_sitefree,base_sitefree,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_aft_sensitivity,NA,Cure MLE: other,0.0983961234042257,0.155258428217219,0.206426549797671,0.236443854475749,0.254937590455632,0.271485875022012,0.282846874698175,0.297237721850545,0.309329767540267,0.317597879955303,0.060264065875996,0.107829430408069,0.145640960318924,0.169021979251861,0.18848787536231,0.204897529643547,0.217041656761811,0.232653886722995,0.24326407685472,0.246017781306218,0.138833005695305,0.20518986930247,0.254136517402256,0.281763510198131,0.311226083601531,0.340078791319577,0.364527562358897,0.406851703276518,0.421466312130529,0.432782667770493,0.901603876595774,0.844741571782781,0.793573450202329,0.763556145524251,0.745062409544368,0.728514124977988,0.717153125301825,0.702762278149455,0.690670232459733,0.682402120044697,0.861166994304695,0.79481013069753,0.7458634825977439,0.7182364898018689,0.688773916398469,0.6599212086804229,0.635472437641103,0.593148296723482,0.578533687869471,0.567217332229507,0.939735934124004,0.892170569591931,0.854359039681076,0.830978020748139,0.81151212463769,0.795102470356453,0.782958343238189,0.767346113277005,0.7567359231452799,0.753982218693782,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_sitefree,base_sitefree,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_coxlatency,NA,Cure MLE: other,0.0912655293023707,0.154361887187483,0.201405711129748,0.215338094568668,0.242076734973777,0.277102706626917,0.277102706626917,0.37614794669583,0.37614794669583,0.37614794669583,0.0562932903911389,0.103048717243821,0.141322980515627,0.15173259833105401,0.174554463767184,0.199832468160041,0.199832468160041,0.258534370434659,0.258534370434659,0.258534370434659,0.128890476214296,0.20148159031492,0.25534930418527,0.270488420339665,0.303411512446654,0.352587459546158,0.352587459546158,0.539888667364297,0.539888667364297,0.539888667364297,0.908734470697629,0.845638112812517,0.798594288870252,0.784661905431332,0.757923265026223,0.722897293373083,0.722897293373083,0.62385205330417,0.62385205330417,0.62385205330417,0.871109523785704,0.79851840968508,0.74465069581473,0.729511579660335,0.696588487553346,0.647412540453842,0.647412540453842,0.46011133263570303,0.46011133263570303,0.46011133263570303,0.943706709608861,0.896951282756179,0.858677019484373,0.848267401668946,0.825445536232816,0.800167531839959,0.800167531839959,0.741465629565341,0.741465629565341,0.741465629565341,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_sitefree,base_sitefree,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_exp,NA,Cure MLE: other,0.0969676771132435,0.163169930456819,0.209379036756673,0.242164249706899,0.265723914702682,0.282831561883075,0.295364153366918,0.304615448506528,0.311490406583665,0.316629817592529,0.0657091694510958,0.113570025023492,0.151279255200573,0.178548558641897,0.19828848825445,0.213057496102583,0.221887136325821,0.227246472560059,0.228720217437765,0.231891447568209,0.13398334813977,0.210058359702017,0.258566961857823,0.295316382631259,0.324822856308495,0.349255445699957,0.372957606362262,0.394227284349204,0.413964940896466,0.428656551943745,0.903032322886756,0.836830069543181,0.790620963243327,0.757835750293101,0.734276085297318,0.717168438116925,0.704635846633082,0.695384551493472,0.688509593416335,0.683370182407471,0.86601665186023,0.789941640297983,0.741433038142177,0.704683617368741,0.675177143691505,0.650744554300043,0.6270423936377381,0.6057727156507959,0.5860350591035339,0.5713434480562549,0.9342908305489042,0.886429974976508,0.8487207447994269,0.821451441358103,0.80171151174555,0.7869425038974169,0.778112863674179,0.772753527439941,0.7712797825622351,0.768108552431791,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_sitefree,base_sitefree,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_llogis,NA,Cure MLE: other,0.103100864787987,0.156816722250171,0.196830932085598,0.22912803078954,0.256308906319068,0.27979679757905,0.300472543913971,0.318925811940242,0.335573658917372,0.350723371102717,0.072637121171303,0.116008977338622,0.14738235453169,0.174213681959652,0.193618781203324,0.208111584965014,0.220532650486214,0.230671070113828,0.238042221578601,0.243761547752293,0.142807258151202,0.207294502405349,0.249604496576443,0.28656962118728,0.316189197867238,0.341433568512472,0.36495273355162,0.386356016401266,0.40649061844291,0.42346834744562,0.896899135212013,0.843183277749829,0.803169067914402,0.77087196921046,0.743691093680932,0.72020320242095,0.699527456086029,0.681074188059758,0.664426341082628,0.649276628897283,0.857192741848798,0.792705497594651,0.750395503423557,0.71343037881272,0.683810802132762,0.658566431487528,0.6350472664483799,0.613643983598734,0.59350938155709,0.57653165255438,0.927362878828697,0.883991022661378,0.85261764546831,0.825786318040348,0.806381218796676,0.791888415034986,0.779467349513786,0.769328929886172,0.761957778421399,0.756238452247707,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
merged,base_sitefree,base_sitefree,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_lnorm,NA,Cure MLE: other,0.108905537891235,0.161690985395549,0.199046094964648,0.228339122090117,0.252553153107856,0.273234983123519,0.291302297132334,0.307348790498719,0.321782676023801,0.334897665554807,0.0764764720650158,0.119982704999623,0.150030429397803,0.173270183589351,0.190452227688643,0.205219407267942,0.217512163422101,0.227145795863569,0.237191788368499,0.242505450429975,0.14698401749657,0.207274907558205,0.249074822033597,0.284370988856193,0.312127901569413,0.334568386411575,0.35476535149484,0.372992803988174,0.390153692667711,0.406898857544823,0.891094462108765,0.838309014604451,0.800953905035352,0.771660877909883,0.747446846892144,0.726765016876481,0.708697702867666,0.692651209501281,0.678217323976199,0.665102334445193,0.85301598250343,0.792725092441795,0.750925177966403,0.7156290111438071,0.687872098430587,0.6654316135884251,0.64523464850516,0.627007196011826,0.6098463073322891,0.593101142455177,0.9235235279349842,0.880017295000377,0.849969570602197,0.826729816410649,0.809547772311357,0.794780592732058,0.782487836577899,0.772854204136431,0.762808211631501,0.7574945495700249,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported,191,135,117,103,64,30,22,16,3,1
