dataset,subgroup_kind,subgroup_value,group_id,panel_label,summary_view,time_year,n_total,state,state_n,state_prop
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,1.5,142,still_under_followup,97,0.6830985915492958
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,1.75,142,transition,14,0.09859154929577464
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,1.75,142,censoring,35,0.24647887323943662
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,1.75,142,still_under_followup,93,0.6549295774647887
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2,142,transition,15,0.1056338028169014
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2,142,censoring,36,0.2535211267605634
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2,142,still_under_followup,91,0.6408450704225352
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.25,142,transition,18,0.1267605633802817
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.25,142,censoring,38,0.2676056338028169
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.25,142,still_under_followup,86,0.6056338028169014
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.5,142,transition,20,0.14084507042253522
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.5,142,censoring,39,0.2746478873239437
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.5,142,still_under_followup,83,0.5845070422535211
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.75,142,transition,21,0.14788732394366197
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.75,142,censoring,39,0.2746478873239437
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,2.75,142,still_under_followup,82,0.5774647887323944
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3,142,transition,21,0.14788732394366197
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3,142,censoring,39,0.2746478873239437
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3,142,still_under_followup,82,0.5774647887323944
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.25,142,transition,22,0.15492957746478872
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.25,142,censoring,44,0.30985915492957744
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.25,142,still_under_followup,76,0.5352112676056338
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.5,142,transition,22,0.15492957746478872
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.5,142,censoring,45,0.31690140845070425
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.5,142,still_under_followup,75,0.528169014084507
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.75,142,transition,22,0.15492957746478872
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.75,142,censoring,46,0.323943661971831
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,3.75,142,still_under_followup,74,0.5211267605633803
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4,142,transition,22,0.15492957746478872
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4,142,censoring,48,0.3380281690140845
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4,142,still_under_followup,72,0.5070422535211268
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.25,142,transition,22,0.15492957746478872
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.25,142,censoring,52,0.36619718309859156
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.25,142,still_under_followup,68,0.4788732394366197
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.5,142,transition,23,0.1619718309859155
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.5,142,censoring,56,0.39436619718309857
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.5,142,still_under_followup,63,0.44366197183098594
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.75,142,transition,23,0.1619718309859155
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.75,142,censoring,58,0.4084507042253521
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,4.75,142,still_under_followup,61,0.4295774647887324
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5,142,transition,23,0.1619718309859155
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5,142,censoring,74,0.5211267605633803
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5,142,still_under_followup,45,0.31690140845070425
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.25,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.25,142,censoring,88,0.6197183098591549
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.25,142,still_under_followup,30,0.2112676056338028
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.5,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.5,142,censoring,93,0.6549295774647887
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.5,142,still_under_followup,25,0.176056338028169
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.75,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.75,142,censoring,94,0.6619718309859155
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,5.75,142,still_under_followup,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6,142,censoring,100,0.704225352112676
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6,142,still_under_followup,18,0.1267605633802817
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.25,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.25,142,censoring,103,0.7253521126760564
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.25,142,still_under_followup,15,0.1056338028169014
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.5,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.5,142,censoring,103,0.7253521126760564
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.5,142,still_under_followup,15,0.1056338028169014
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.75,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.75,142,censoring,105,0.7394366197183099
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,6.75,142,still_under_followup,13,0.09154929577464789
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7,142,transition,24,0.16901408450704225
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7,142,censoring,106,0.7464788732394366
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7,142,still_under_followup,12,0.08450704225352113
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.25,142,transition,25,0.176056338028169
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.25,142,censoring,108,0.7605633802816901
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.25,142,still_under_followup,9,0.06338028169014084
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.5,142,transition,25,0.176056338028169
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.5,142,censoring,108,0.7605633802816901
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.5,142,still_under_followup,9,0.06338028169014084
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.75,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.75,142,censoring,108,0.7605633802816901
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,7.75,142,still_under_followup,8,0.056338028169014086
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8,142,censoring,111,0.7816901408450704
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8,142,still_under_followup,5,0.035211267605633804
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.25,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.25,142,censoring,113,0.795774647887324
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.25,142,still_under_followup,3,0.02112676056338028
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.5,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.5,142,censoring,113,0.795774647887324
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.5,142,still_under_followup,3,0.02112676056338028
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.75,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.75,142,censoring,114,0.8028169014084507
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,8.75,142,still_under_followup,2,0.014084507042253521
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9,142,censoring,114,0.8028169014084507
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9,142,still_under_followup,2,0.014084507042253521
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.25,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.25,142,censoring,115,0.8098591549295775
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.25,142,still_under_followup,1,0.007042253521126761
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.5,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.5,142,censoring,115,0.8098591549295775
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.5,142,still_under_followup,1,0.007042253521126761
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.75,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.75,142,censoring,115,0.8098591549295775
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,9.75,142,still_under_followup,1,0.007042253521126761
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,10,142,transition,26,0.18309859154929578
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,10,142,censoring,115,0.8098591549295775
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,transition_only,10,142,still_under_followup,1,0.007042253521126761
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0,262,transition,0,0
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0,262,remission,0,0
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0,262,right_censoring,0,0
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0,262,still_under_followup,262,1
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.25,262,transition,12,0.04580152671755725
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.25,262,remission,0,0
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.25,262,right_censoring,22,0.08396946564885496
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.25,262,still_under_followup,228,0.8702290076335878
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.5,262,transition,18,0.06870229007633588
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.5,262,remission,0,0
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.5,262,right_censoring,36,0.13740458015267176
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.5,262,still_under_followup,208,0.7938931297709924
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.75,262,transition,19,0.07251908396946564
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.75,262,remission,3,0.011450381679389313
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.75,262,right_censoring,38,0.1450381679389313
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,0.75,262,still_under_followup,202,0.7709923664122137
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1,262,transition,22,0.08396946564885496
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1,262,remission,3,0.011450381679389313
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1,262,right_censoring,46,0.17557251908396945
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1,262,still_under_followup,191,0.7290076335877863
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.25,262,transition,28,0.10687022900763359
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.25,262,remission,5,0.019083969465648856
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.25,262,right_censoring,54,0.20610687022900764
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.25,262,still_under_followup,175,0.6679389312977099
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.5,262,transition,31,0.1183206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.5,262,remission,7,0.026717557251908396
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.5,262,right_censoring,63,0.24045801526717558
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.5,262,still_under_followup,161,0.6145038167938931
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.75,262,transition,33,0.12595419847328243
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.75,262,remission,9,0.03435114503816794
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.75,262,right_censoring,73,0.2786259541984733
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,1.75,262,still_under_followup,147,0.5610687022900763
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2,262,transition,34,0.1297709923664122
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2,262,remission,12,0.04580152671755725
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2,262,right_censoring,81,0.30916030534351147
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2,262,still_under_followup,135,0.5152671755725191
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.25,262,transition,38,0.1450381679389313
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.25,262,remission,12,0.04580152671755725
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.25,262,right_censoring,85,0.3244274809160305
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.25,262,still_under_followup,127,0.4847328244274809
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.5,262,transition,40,0.15267175572519084
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.5,262,remission,12,0.04580152671755725
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.5,262,right_censoring,87,0.3320610687022901
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.5,262,still_under_followup,123,0.46946564885496184
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.75,262,transition,41,0.15648854961832062
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.75,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.75,262,right_censoring,90,0.3435114503816794
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,2.75,262,still_under_followup,118,0.45038167938931295
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3,262,transition,41,0.15648854961832062
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3,262,right_censoring,91,0.3473282442748092
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3,262,still_under_followup,117,0.44656488549618323
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.25,262,transition,43,0.16412213740458015
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.25,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.25,262,right_censoring,97,0.3702290076335878
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.25,262,still_under_followup,109,0.41603053435114506
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.5,262,transition,43,0.16412213740458015
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.5,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.5,262,right_censoring,100,0.3816793893129771
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.5,262,still_under_followup,106,0.40458015267175573
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.75,262,transition,43,0.16412213740458015
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.75,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.75,262,right_censoring,101,0.38549618320610685
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,3.75,262,still_under_followup,105,0.40076335877862596
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4,262,transition,43,0.16412213740458015
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4,262,right_censoring,106,0.40458015267175573
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4,262,still_under_followup,100,0.3816793893129771
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.25,262,transition,44,0.16793893129770993
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.25,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.25,262,right_censoring,111,0.42366412213740456
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.25,262,still_under_followup,94,0.35877862595419846
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.5,262,transition,45,0.1717557251908397
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.5,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.5,262,right_censoring,116,0.44274809160305345
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.5,262,still_under_followup,88,0.33587786259541985
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.75,262,transition,45,0.1717557251908397
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.75,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.75,262,right_censoring,119,0.4541984732824427
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,4.75,262,still_under_followup,85,0.3244274809160305
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5,262,transition,46,0.17557251908396945
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5,262,right_censoring,139,0.5305343511450382
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5,262,still_under_followup,64,0.24427480916030533
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.25,262,transition,47,0.17938931297709923
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.25,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.25,262,right_censoring,156,0.5954198473282443
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.25,262,still_under_followup,46,0.17557251908396945
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.5,262,transition,47,0.17938931297709923
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.5,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.5,262,right_censoring,162,0.6183206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.5,262,still_under_followup,40,0.15267175572519084
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.75,262,transition,47,0.17938931297709923
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.75,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.75,262,right_censoring,164,0.6259541984732825
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,5.75,262,still_under_followup,38,0.1450381679389313
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6,262,transition,48,0.183206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6,262,right_censoring,171,0.6526717557251909
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6,262,still_under_followup,30,0.11450381679389313
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.25,262,transition,48,0.183206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.25,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.25,262,right_censoring,175,0.6679389312977099
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.25,262,still_under_followup,26,0.09923664122137404
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.5,262,transition,48,0.183206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.5,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.5,262,right_censoring,175,0.6679389312977099
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.5,262,still_under_followup,26,0.09923664122137404
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.75,262,transition,48,0.183206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.75,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.75,262,right_censoring,178,0.6793893129770993
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,6.75,262,still_under_followup,23,0.08778625954198473
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7,262,transition,48,0.183206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7,262,right_censoring,179,0.683206106870229
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7,262,still_under_followup,22,0.08396946564885496
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.25,262,transition,49,0.18702290076335878
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.25,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.25,262,right_censoring,182,0.6946564885496184
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.25,262,still_under_followup,18,0.06870229007633588
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.5,262,transition,49,0.18702290076335878
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.5,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.5,262,right_censoring,182,0.6946564885496184
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.5,262,still_under_followup,18,0.06870229007633588
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.75,262,transition,50,0.19083969465648856
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.75,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.75,262,right_censoring,182,0.6946564885496184
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,7.75,262,still_under_followup,17,0.0648854961832061
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8,262,transition,50,0.19083969465648856
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8,262,right_censoring,187,0.7137404580152672
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8,262,still_under_followup,12,0.04580152671755725
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.25,262,transition,50,0.19083969465648856
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.25,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.25,262,right_censoring,193,0.7366412213740458
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.25,262,still_under_followup,6,0.022900763358778626
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.5,262,transition,50,0.19083969465648856
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.5,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.5,262,right_censoring,193,0.7366412213740458
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.5,262,still_under_followup,6,0.022900763358778626
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.75,262,transition,50,0.19083969465648856
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.75,262,remission,13,0.04961832061068702
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.75,262,right_censoring,194,0.7404580152671756
merged,overall,Overall,merged__overall__Overall,merged | Overall,remission_sensitive,8.75,262,still_under_followup,5,0.019083969465648856
