stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,interpretation_tier,primary_supported_flag,interpretation_note,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,bin_label,n_subject,mean_predicted_risk,case_count_ipcw,nonevent_count_ipcw,bin_index,case_support_flag,nonevent_support_flag,bin_binary_support_flag,observed_risk_ipcw
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.347291778973,0.360691573026]",26,0.35290507485743466,25.206592684197553,0,3,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.360691573026,0.41497133629]",26,0.38311599623272397,9.151581875273061,169.63919312739552,4,1,1,1,0.05118598470830762
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.41497133629,0.442612752448]",26,0.43512822564853304,15.619104169587358,0,5,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.442612752448,0.445864690366]",27,0.44395587961585486,5.435417709773009,0,6,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.445864690366,0.452939117453]",26,0.4482272950436594,6.6366084334615945,0,7,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.452939117453,0.801467814403]",26,0.5366201257616988,5.271911185189205,0,8,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.801467814403,0.903395062545]",26,0.8672644209905036,5.292328579330784,0,9,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.903395062545,0.965507203693]",26,0.9200089242364061,7.195544492937968,0,10,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.053406145654,0.0616172088926]",27,0.05759034520303589,2.1272266978623176,24.922789337749816,1,1,1,1,0.07864049673988222
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0616172088926,0.0653865255502]",26,0.06387071560798929,3.464665954484609,27.4150682715248,2,1,1,1,0.11219869734391649
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0653865255502,0.0681881237]",26,0.0665572126810324,0,26.168928804637307,3,0,1,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0681881237,0.0799124874512]",26,0.07298363375586832,3.1580424274390655,22.430510403974832,4,1,1,1,0.12341621850384914
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0799124874512,0.0865418212066]",26,0.08384445347834132,1.1789617005338309,23.676649870862324,5,1,1,1,0.047432415700065914
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0865418212066,0.0898846654228]",27,0.0884157904204696,3.183866751258056,23.676649870862324,6,1,1,1,0.11853334007120524
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0898846654228,0.0923556766461]",26,0.09088454405183108,0,31.153486672187274,7,0,1,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0923556766461,0.169643132888]",26,0.10992019564327611,2.3138318726420923,26.168928804637307,8,1,1,1,0.08123622210847799
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.169643132888,0.218660315338]",26,0.19822711562330994,2.16762553033639,17.445952536424866,9,1,1,1,0.11051657800316518
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.218660315338,0.290382499193]",26,0.23826448314323567,6.383620126474838,14.953673602649884,10,1,1,1,0.2991766532117145
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.0871185850851,0.0999654780955]",27,0.09367588513333426,3.4822091423439376,29.569769421789506,1,1,1,1,0.10535554280319782
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0999654780955,0.105816145832]",26,0.10346530898343727,3.464665954484609,29.569769421789506,2,1,1,1,0.10488043506785619
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.105816145832,0.110145868704]",26,0.10762675327330291,0,29.569769421789506,3,0,1,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.110145868704,0.128092787183]",26,0.1175076888278743,3.1580424274390655,24.64147451815792,4,1,1,1,0.11360062239999644
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.128092787183,0.138119028215]",26,0.13404522294806953,4.068958429738114,22.998709550280726,5,1,1,1,0.15032541527928414
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.138119028215,0.143141955295]",27,0.14093680944889536,5.7026607831745215,24.64147451815792,6,1,1,1,0.18793288147921328
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.143141955295,0.146840836818]",26,0.14463959568452775,1.4789677661988916,36.140829293298275,7,1,1,1,0.03931354982749766
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.146840836818,0.256822446621]",26,0.17234757417370364,6.352516953294972,22.998709550280726,8,1,1,1,0.21643105621228742
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.256822446621,0.321282980149]",26,0.2946948396744809,3.5226079748180092,0,9,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.321282980149,0.409044074188]",26,0.3457830543915946,8.965265097450743,1.6427649678771947,10,1,1,1,0.8451394879388089
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.114876000418,0.131227718431]",27,0.12323346199120931,6.830649703643118,28.702662084654722,1,1,1,1,0.19223228457676866
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.131227718431,0.13862625411]",26,0.13565550665263265,5.132228426117074,28.702662084654722,2,1,1,1,0.15168449930355646
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.13862625411,0.144082160448]",26,0.14090921091442807,3.4551241712718688,28.702662084654722,3,1,1,1,0.1074428489503098
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.144082160448,0.166523812053]",26,0.15330898943574994,3.1580424274390655,25.114829324072883,4,1,1,1,0.11169867904452199
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.166523812053,0.178940811756]",26,0.17390122246737938,5.7894692415551265,21.526996563491043,5,1,1,1,0.21194063986438677
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.178940811756,0.185129422376]",27,0.18241444195279355,7.396076936537722,21.526996563491043,6,1,1,1,0.25571545626125686
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.185129422376,0.189673116728]",26,0.18697000124056729,1.4789677661988916,35.87832760581841,7,1,1,1,0.039589797694688594
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.189673116728,0.31971350751]",26,0.22029349648320046,6.352516953294972,19.733080183200123,8,1,1,1,0.24352583995125315
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.31971350751,0.39164073029]",26,0.362194397483047,3.5226079748180092,0,9,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.39164073029,0.484890292814]",26,0.41803822934439167,8.965265097450743,0,10,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.138987239212,0.158157753809]",27,0.1487967951488939,6.830649703643118,30.933148286018984,1,1,1,1,0.1808782502626727
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.158157753809,0.166783111541]",26,0.16332179331577873,5.132228426117074,28.870938400284384,2,1,1,1,0.15093383661348275
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.166783111541,0.173124459105]",26,0.16943796600499375,5.249040551562789,28.870938400284384,3,1,1,1,0.1538406737873623
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.173124459105,0.199037710373]",26,0.18379954537941223,3.1580424274390655,26.808728514549784,4,1,1,1,0.10538480884552291
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.199037710373,0.213258799568]",26,0.20749242114319505,5.7894692415551265,20.622098857345986,5,1,1,1,0.21920202616807158
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.213258799568,0.220315819378]",27,0.21722169944934097,7.396076936537722,18.559888971611386,6,1,1,1,0.28494708934009105
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.220315819378,0.225484139593]",26,0.22241026436087868,3.3368145101039355,32.99535817175358,7,1,1,1,0.09184186531652634
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.225484139593,0.368899363398]",26,0.2596693892846189,6.352516953294972,18.559888971611386,8,1,1,1,0.25499411708541553
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.368899363398,0.444659297461]",26,0.4138229026019157,3.5226079748180092,0,9,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.444659297461,0.539341017432]",26,0.4717376151619374,8.965265097450743,0,10,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.160499123152,0.182009549771]",27,0.17151737361800154,6.830649703643118,31.056884439915677,1,1,1,1,0.18028752353640273
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.182009549771,0.19163958284]",26,0.18777710374932483,5.132228426117074,18.634130663949406,2,1,1,1,0.2159450846748406
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.19163958284,0.19870063396]",26,0.19459711728412998,5.249040551562789,27.95119599592411,3,1,1,1,0.15810250460279077
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.19870063396,0.227389365188]",26,0.2105394015589905,5.401316584415318,27.95119599592411,4,1,1,1,0.16194631727983444
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.227389365188,0.243021527298]",26,0.236688167983458,5.7894692415551265,27.95119599592411,5,1,1,1,0.17158728794487924
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.243021527298,0.250749540971]",27,0.24736296861364887,7.396076936537722,18.634130663949406,6,1,1,1,0.28413438148681197
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.250749540971,0.256397020739]",26,0.25303895706117085,3.3368145101039355,34.162572883907245,7,1,1,1,0.0889831739127781
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.256397020739,0.409088849649]",26,0.29316778699803464,11.023630945242086,12.422753775966271,8,1,1,1,0.47016335679550175
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.409088849649,0.486736792263]",26,0.45527955550561267,3.5226079748180092,0,9,1,0,0,NA
