scenario_id,scenario_label,dataset_scope,dataset_label,model_group,model_name,model_label,interval_type,horizon_year,estimated_survival_probability,estimated_survival_uncertainty_sd,estimated_survival_lower_95,estimated_survival_median_50,estimated_survival_upper_95,estimated_risk_probability,estimated_risk_uncertainty_sd,estimated_risk_lower_95,estimated_risk_median_50,estimated_risk_upper_95,cure_fraction,susceptible_fraction,n_subjects,full_survival_probability,full_risk_probability,full_cure_fraction,full_susceptible_fraction,survival_diff_vs_full,risk_diff_vs_full,abs_risk_diff_vs_full,cure_fraction_diff_vs_full,susceptible_fraction_diff_vs_full
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,3,0.8324393680090215,0.0842555277967431,0.5947419838851004,0.8044860731153449,0.9171859415313435,0.16756063199097848,0.0842555277967431,0.0828140584686565,0.19551392688465508,0.40525801611489937,NA,NA,208,0.8315914368288152,0.1684085631711848,NA,NA,8.479311802063183e-4,-8.479311802063183e-4,8.479311802063183e-4,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,4,0.804063331240996,0.09150858200412168,0.5452975942773128,0.7739740197355497,0.8971416660194609,0.19593666875900395,0.09150858200412168,0.10285833398053904,0.2260259802644503,0.4547024057226871,NA,NA,208,0.8026867911792082,0.19731320882079184,NA,NA,0.0013765400617878898,-0.0013765400617878898,0.0013765400617878898,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,5,0.7801629118301091,0.09698964685555653,0.510610625744705,0.7490380978583833,0.8829682690229065,0.2198370881698909,0.0969896468555565,0.11703173097709357,0.2509619021416168,0.4893893742552949,NA,NA,208,0.7783233266686381,0.22167667333136187,NA,NA,0.0018395851614709802,-0.0018395851614709802,0.0018395851614709802,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,6,0.7594496776118872,0.10131499296780731,0.4788091376932373,0.7270655872768613,0.869349707806109,0.2405503223881128,0.10131499296780731,0.13065029219389102,0.2729344127231387,0.5211908623067627,NA,NA,208,0.7572006258973608,0.2427993741026392,NA,NA,0.0022490517145263844,-0.0022490517145263844,0.0022490517145263844,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,7,0.7411393812643937,0.10482995213715131,0.452552706795217,0.7080622044938366,0.8584966584745204,0.2588606187356063,0.10482995213715131,0.14150334152547953,0.2919377955061634,0.547447293204783,NA,NA,208,0.7385248032970723,0.26147519670292774,NA,NA,0.002614577967321452,-0.002614577967321452,0.002614577967321452,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,8,0.7247143965089293,0.10774770738603832,0.43444171589622105,0.6906548309592884,0.8485490986573351,0.2752856034910707,0.10774770738603834,0.15145090134266498,0.3093451690407117,0.5655582841037788,NA,NA,208,0.7217707663130977,0.27822923368690233,NA,NA,0.002943630195831659,-0.002943630195831659,0.002943630195831659,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,9,0.7098129418487287,0.11020903997013044,0.40992693221347504,0.6770779922877538,0.8387030603344129,0.2901870581512713,0.11020903997013044,0.16129693966558717,0.3229220077122462,0.5900730677865249,NA,NA,208,0.7065709341034166,0.29342906589658335,NA,NA,0.0032420077453120255,-0.0032420077453120255,0.0032420077453120255,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,10,0.696171096131157,0.11231167227671998,0.388895029879511,0.6629847235869561,0.828369446608376,0.303828903868843,0.11231167227671998,0.171630553391624,0.3370152764130438,0.6111049701204889,NA,NA,208,0.6926568246406746,0.3073431753593254,NA,NA,0.0035142714904824457,-0.0035142714904824457,0.0035142714904824457,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,1,0.9208096476885598,0.055325703705225354,0.7526860619750633,0.8956625677494816,0.9619703265343058,0.07919035231144023,0.05532570370522536,0.038029673465694254,0.10433743225051845,0.24731393802493662,NA,NA,208,0.9219426517949386,0.07805734820506138,NA,NA,-0.0011330041063788432,0.0011330041063788432,0.0011330041063788432,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,2,0.870581217215528,0.08013248051238539,0.6241883841241022,0.8348507456464165,0.9330935779947225,0.12941878278447205,0.08013248051238539,0.06690642200527754,0.16514925435358346,0.37581161587589784,NA,NA,208,0.8745720778372159,0.1254279221627841,NA,NA,-0.003990860621687964,0.003990860621687964,0.003990860621687964,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,3,0.8301207647632379,0.09615560082121406,0.533366787710671,0.7860367331420961,0.9086303996689447,0.16987923523676207,0.09615560082121404,0.09136960033105537,0.2139632668579039,0.4666332122893289,NA,NA,208,0.836686724123051,0.163313275876949,NA,NA,-0.006565959359813078,0.006565959359813078,0.006565959359813078,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,4,0.7957530606148213,0.10730939415082025,0.46695664720448615,0.74344394637355,0.887804573041085,0.20424693938517868,0.10730939415082025,0.11219542695891503,0.25655605362644995,0.5330433527955137,NA,NA,208,0.8045733995353055,0.1954266004646945,NA,NA,-0.008820338920484172,0.008820338920484172,0.008820338920484172,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,5,0.7657373968343713,0.11541563490421415,0.4139174044975854,0.706788160471248,0.8706287199823018,0.23426260316562875,0.11541563490421415,0.12937128001769813,0.2932118395287519,0.5860825955024145,NA,NA,208,0.776528415300851,0.22347158469914896,NA,NA,-0.010791018466479785,0.010791018466479785,0.010791018466479785,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,6,0.739050593584704,0.12147574451760426,0.37830663124022323,0.6768949866875393,0.8541042932059731,0.26094940641529596,0.12147574451760426,0.14589570679402683,0.3231050133124607,0.6216933687597768,NA,NA,208,0.7515707083416299,0.24842929165837013,NA,NA,-0.012520114756925826,0.012520114756925826,0.012520114756925826,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,7,0.715019883956071,0.12609394822501402,0.35073503848234716,0.6486203144741339,0.8373639462416615,0.28498011604392903,0.126093948225014,0.16263605375833834,0.35137968552586607,0.6492649615176529,NA,NA,208,0.7290643638792452,0.2709356361207548,NA,NA,-0.014044479923174258,0.014044479923174258,0.014044479923174258,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,8,0.6931709207407912,0.12965876001536011,0.32405629002678715,0.6236477069250883,0.8225082492930986,0.30682907925920877,0.12965876001536011,0.17749175070690132,0.37635229307491164,0.6759437099732127,NA,NA,208,0.708565618708866,0.29143438129113397,NA,NA,-0.0153946979680748,0.0153946979680748,0.0153946979680748,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,9,0.6731528092513839,0.1324321323179086,0.30047052643509964,0.6008158922059899,0.8085949339953108,0.3268471907486161,0.13243213231790862,0.19140506600468918,0.3991841077940101,0.6995294735649004,NA,NA,208,0.6897486839438144,0.3102513160561856,NA,NA,-0.016595874692430512,0.016595874692430512,0.016595874692430512,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,10,0.6546966771650583,0.13459737798936608,0.2800293912162159,0.5811281686629958,0.7950561512361893,0.3453033228349417,0.13459737798936608,0.20494384876381067,0.41887183133700423,0.7199706087837839,NA,NA,208,0.6723653292565083,0.32763467074349173,NA,NA,-0.017668652091449966,0.017668652091449966,0.017668652091449966,NA,NA
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,1,0.9118383808183186,0.02260652269429399,0.8833643263983595,0.927668691763566,0.9745711140883454,0.08816161918168144,0.02260652269429399,0.02542888591165459,0.07233130823643386,0.1166356736016406,0.5281185350941269,0.471881464905873,NA,0.9161003458447732,0.08389965415522697,0.03826461967089589,0.961735380329104,-0.004261965026454595,0.00426196502645447,0.00426196502645447,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,2,0.8654403401323776,0.03340374816228765,0.8327959210137212,0.8941583218222446,0.9706116837182232,0.13455965986762242,0.03340374816228764,0.02938831628177676,0.1058416781777553,0.16720407898627876,0.5281185350941269,0.471881464905873,NA,0.8680328852936586,0.13196711470634137,0.03826461967089589,0.961735380329104,-0.0025925451612810457,0.0025925451612810457,0.0025925451612810457,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,3,0.8337622574488236,0.04147907223008648,0.7999592104403525,0.8716981786765493,0.9692823496512064,0.16623774255117643,0.0414790722300865,0.03071765034879364,0.1283018213234507,0.20004078955964763,0.5281185350941269,0.471881464905873,NA,0.8325040973029191,0.16749590269708092,0.03826461967089589,0.961735380329104,0.0012581601459045189,-0.001258160145904491,0.001258160145904491,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,4,0.8098022143436463,0.04796207247338527,0.7742872654113714,0.8542664027568356,0.9690575809773389,0.1901977856563537,0.04796207247338526,0.03094241902266112,0.14573359724316445,0.2257127345886287,0.5281185350941269,0.471881464905873,NA,0.8039206506071755,0.1960793493928245,0.03826461967089589,0.961735380329104,0.005881563736470752,-0.005881563736470807,0.005881563736470807,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,5,0.7906435157817512,0.05339263266362418,0.7533505684580012,0.8396051322754243,0.9688989973358711,0.2093564842182488,0.05339263266362417,0.03110100266412876,0.16039486772457567,0.2466494315419989,0.5281185350941269,0.471881464905873,NA,0.7798677679018446,0.2201322320981554,0.03826461967089589,0.961735380329104,0.010775747879906539,-0.010775747879906622,0.010775747879906622,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,6,0.7747682727353646,0.05807219414147439,0.7359930349908163,0.8273112392973814,0.9687987346882092,0.2252317272646353,0.05807219414147439,0.03120126531179096,0.17268876070261863,0.2640069650091838,0.5281185350941269,0.471881464905873,NA,0.75904380431559,0.24095619568441,0.03826461967089589,0.961735380329104,0.015724468419774595,-0.015724468419774706,0.015724468419774706,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,7,0.7612802505377195,0.06218706486440913,0.7199369254599255,0.8169874245090565,0.9687544148851364,0.2387197494622805,0.06218706486440913,0.03124558511486377,0.18301257549094355,0.2800630745400745,0.5281185350941269,0.471881464905873,NA,0.7406549366416597,0.2593450633583403,0.03826461967089589,0.961735380329104,0.020625313896059816,-0.020625313896059788,0.020625313896059788,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,8,0.7496045127736887,0.0658608779064106,0.7055415786719569,0.8077832739871683,0.968611425425012,0.25039548722631133,0.0658608779064106,0.03138857457498794,0.19221672601283168,0.2944584213280431,0.5281185350941269,0.471881464905873,NA,0.7241766026733748,0.27582339732662525,0.03826461967089589,0.961735380329104,0.025427910100313866,-0.025427910100313922,0.025427910100313922,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,9,0.7393497588343335,0.0691800976153575,0.6935341808746032,0.7997249856224533,0.9683895813714476,0.26065024116566643,0.06918009761535748,0.03161041862855247,0.2002750143775467,0.30646581912539694,0.5281185350941269,0.471881464905873,NA,0.7092419068454057,0.29075809315459433,0.03826461967089589,0.961735380329104,0.030107851988927847,-0.030107851988927903,0.030107851988927903,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,10,0.7302375388412504,0.07220768580212286,0.682954547305734,0.7922021373819017,0.9682339719765052,0.2697624611587496,0.07220768580212286,0.03176602802349494,0.20779786261809835,0.31704545269426593,0.5281185350941269,0.471881464905873,NA,0.6955830795242316,0.30441692047576846,0.03826461967089589,0.961735380329104,0.034654459317018826,-0.03465445931701888,0.03465445931701888,0.489853915423231,-0.489853915423231
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,1,0.9087513015448372,0.01757932851026449,0.8710541458942911,0.9097533024663452,0.9378891428799034,0.09124869845516284,0.01757932851026449,0.06211085712009651,0.09024669753365484,0.12894585410570894,0.4826963446259737,0.5173036553740263,208,0.9120518358550596,0.08794816414494046,0.2367901628754555,0.7632098371245445,-0.0033005343102223694,0.0033005343102223833,0.0033005343102223833,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,2,0.8617683536679146,0.02289925071060568,0.8155251231728852,0.8621543870786796,0.905116962632025,0.13823164633208546,0.02289925071060569,0.09488303736797492,0.1378456129213203,0.1844748768271149,0.4826963446259737,0.5173036553740263,208,0.8626291435214378,0.13737085647856212,0.2367901628754555,0.7632098371245445,-8.60789853523225e-4,8.60789853523336e-4,8.60789853523336e-4,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,3,0.8300869499195029,0.02725972171582692,0.7736345304336738,0.8300991331848131,0.8869534402005304,0.1699130500804971,0.02725972171582692,0.11304655979946963,0.1699008668151869,0.2263654695663262,0.4826963446259737,0.5173036553740263,208,0.8268388384804696,0.17316116151953043,0.2367901628754555,0.7632098371245445,0.003248111439033363,-0.0032481114390333354,0.0032481114390333354,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,4,0.8063014220448961,0.0312703305641366,0.7468951990448078,0.8049365555562605,0.8730252555519262,0.1936985779551039,0.0312703305641366,0.12697474444807388,0.19506344444373944,0.2531048009551921,0.4826963446259737,0.5173036553740263,208,0.7985539777706092,0.20144602222939084,0.2367901628754555,0.7632098371245445,0.007747444274286863,-0.0077474442742869465,0.0077474442742869465,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,5,0.7873672310849588,0.03501181172149276,0.7228745857779314,0.7871496961281281,0.8607989898360695,0.21263276891504124,0.03501181172149276,0.1392010101639306,0.21285030387187193,0.27712541422206854,0.4826963446259737,0.5173036553740263,208,0.7751209411287407,0.2248790588712592,0.2367901628754555,0.7632098371245445,0.012246289956218015,-0.01224628995621796,0.01224628995621796,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,6,0.7717190505139866,0.03850479500313933,0.6974875586835262,0.7714670664007708,0.8505202338603624,0.22828094948601343,0.03850479500313934,0.1494797661396377,0.22853293359922916,0.3025124413164738,0.4826963446259737,0.5173036553740263,208,0.7551129419423451,0.2448870580576549,0.2367901628754555,0.7632098371245445,0.016606108571641465,-0.016606108571641465,0.016606108571641465,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,7,0.7584420966797438,0.04176645851129205,0.6783736701219917,0.7589688444158116,0.8403624092972095,0.2415579033202562,0.04176645851129205,0.15963759070279057,0.24103115558418836,0.3216263298780083,0.4826963446259737,0.5173036553740263,208,0.737663804371073,0.26233619562892696,0.2367901628754555,0.7632098371245445,0.020778292308670787,-0.02077829230867076,0.02077829230867076,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,8,0.7469546019396174,0.04481560596886151,0.6626137172995962,0.7471625703954214,0.8332260957726667,0.25304539806038256,0.04481560596886152,0.16677390422733335,0.25283742960457856,0.33738628270040383,0.4826963446259737,0.5173036553740263,208,0.7222042511385192,0.27779574886148084,0.2367901628754555,0.7632098371245445,0.02475035080109822,-0.024750350801098275,0.024750350801098275,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,9,0.7368635160932241,0.04767139649520937,0.6470110430366015,0.7363205515693271,0.8290407403227126,0.26313648390677596,0.04767139649520938,0.17095925967728742,0.2636794484306729,0.3529889569633985,0.4826963446259737,0.5173036553740263,208,0.7083384043524922,0.2916615956475078,0.2367901628754555,0.7632098371245445,0.028525111740731912,-0.028525111740731857,0.028525111740731857,0.2459061817505182,-0.24590618175051815
truncated_3y,Truncated at 3 years,SNU,SNU,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,10,0.7278908934348322,0.05035210843019361,0.6327963931646601,0.7271952789147922,0.8258246606998054,0.2721091065651678,0.05035210843019361,0.1741753393001946,0.2728047210852078,0.3672036068353398,0.4826963446259737,0.5173036553740263,208,0.6957790376021452,0.30422096239785473,0.2367901628754555,0.7632098371245445,0.03211185583268694,-0.03211185583268694,0.03211185583268694,0.2459061817505182,-0.24590618175051815
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,1,0.9084798391681723,NA,0.8641086983107715,0.9084798391681723,0.9388722249683223,0.09152016083182768,NA,0.061127775031677656,0.09152016083182768,0.13589130168922847,NA,NA,262,0.9084798391681723,0.09152016083182768,NA,NA,0,0,0,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,2,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.8465727946330851,0.1534272053669149,NA,NA,0,0,0,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,3,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.8012041012263359,0.1987958987736641,NA,NA,0.045368693406749205,-0.045368693406749205,0.045368693406749205,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,4,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.7872637368277092,0.21273626317229077,NA,NA,0.059309057805375875,-0.059309057805375875,0.059309057805375875,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,5,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.76086633342323,0.23913366657677004,NA,NA,0.08570646120985514,-0.08570646120985514,0.08570646120985514,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,6,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.7257739658439615,0.2742260341560385,NA,NA,0.12079882878912362,-0.12079882878912362,0.12079882878912362,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,7,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.7257739658439615,0.2742260341560385,NA,NA,0.12079882878912362,-0.12079882878912362,0.12079882878912362,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,8,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.6493767062814392,0.3506232937185608,NA,NA,0.19719608835164593,-0.19719608835164593,0.19719608835164593,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,9,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.6493767062814392,0.3506232937185608,NA,NA,0.19719608835164593,-0.19719608835164593,0.19719608835164593,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,KM,km,KM,95% CI,10,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.6493767062814392,0.3506232937185608,NA,NA,0.19719608835164593,-0.19719608835164593,0.19719608835164593,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,1,0.903908017094176,0.064108272779513,0.6362465952393942,0.7918319691369718,0.8853799765050573,0.09609198290582399,0.06410827277951299,0.11462002349494264,0.20816803086302815,0.3637534047606058,NA,NA,262,0.9174344670284217,0.08256553297157831,NA,NA,-0.013526449934245677,0.013526449934245677,0.013526449934245677,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,2,0.8222559732592553,0.09268702557422104,0.4335359947217764,0.639270557128129,0.7868798754429333,0.17774402674074474,0.09268702557422102,0.21312012455706672,0.3607294428718711,0.5664640052782235,NA,NA,262,0.8459908604586712,0.15400913954132878,NA,NA,-0.023734887199415966,0.023734887199415966,0.023734887199415966,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,3,0.7516774842755372,0.10507932714318155,0.3042338563130994,0.5243522262149911,0.7014045259240279,0.24832251572446284,0.10507932714318154,0.298595474075972,0.47564777378500894,0.6957661436869006,NA,NA,262,0.7835452416207542,0.21645475837924577,NA,NA,-0.031867757345217074,0.031867757345217074,0.031867757345217074,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,4,0.6898729458518633,0.1092969704764686,0.21227540156919278,0.43390894193793106,0.6267636820081895,0.3101270541481367,0.10929697047646857,0.37323631799181034,0.5660910580620688,0.7877245984308072,NA,NA,262,0.7284503583562066,0.27154964164379336,NA,NA,-0.03857741250434332,0.03857741250434332,0.03857741250434332,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,5,0.6352013940305917,0.10912988128510441,0.1492358543814433,0.3652594781247753,0.5663941601633152,0.3647986059694083,0.10912988128510441,0.4336058398366847,0.6347405218752247,0.8507641456185567,NA,NA,262,0.679419415340149,0.32058058465985095,NA,NA,-0.04421802130955732,0.04421802130955732,0.04421802130955732,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,6,0.5864470629735696,0.10653885300128656,0.1081977130918961,0.30801377647896927,0.5116419667595419,0.41355293702643037,0.10653885300128653,0.48835803324045807,0.6919862235210307,0.8918022869081039,NA,NA,262,0.6354399435655453,0.36456005643445466,NA,NA,-0.04899288059197571,0.04899288059197571,0.04899288059197571,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,7,0.5426807863639558,0.1026064009078383,0.08172235940320001,0.261933435924228,0.46512459957894514,0.4573192136360442,0.1026064009078383,0.5348754004210547,0.738066564075772,0.9182776405968,NA,NA,262,0.5957095596597053,0.4042904403402947,NA,NA,-0.05302877329574951,0.05302877329574951,0.05302877329574951,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,8,0.5031743167352313,0.09795975742858753,0.06223268804253079,0.22465174383062678,0.42432984085021547,0.4968256832647687,0.09795975742858753,0.5756701591497845,0.7753482561693732,0.9377673119574692,NA,NA,262,0.5595877480404502,0.4404122519595498,NA,NA,-0.05641343130521892,0.05641343130521892,0.05641343130521892,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,9,0.4673451335739425,0.09297541925833441,0.04736128095017284,0.19338323034348398,0.3938222210060509,0.5326548664260575,0.0929754192583344,0.6061777789939492,0.8066167696565161,0.9526387190498272,NA,NA,262,0.526559447186424,0.473440552813576,NA,NA,-0.05921431361248153,0.05921431361248153,0.05921431361248153,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,10,0.4347194615180647,0.0878848090362366,0.03671773952258119,0.16537117051773514,0.363151594607108,0.5652805384819353,0.08788480903623658,0.636848405392892,0.8346288294822648,0.9632822604774187,NA,NA,262,0.49620738750187493,0.5037926124981251,NA,NA,-0.061487925983810254,0.06148792598381014,0.06148792598381014,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,1,0.8943872919795007,0.06979135297027045,0.614453932462206,0.7778492294760935,0.8781217483898068,0.10561270802049927,0.06979135297027045,0.1218782516101932,0.22215077052390647,0.38554606753779397,NA,NA,262,0.8942994395401689,0.10570056045983112,NA,NA,8.785243933184805e-5,-8.785243933184805e-5,8.785243933184805e-5,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,2,0.8338163591317896,0.09536859353562849,0.4483731686961067,0.6701274181021843,0.8088341367585399,0.16618364086821036,0.09536859353562847,0.19116586324145998,0.3298725818978157,0.5516268313038933,NA,NA,262,0.8349144953734524,0.16508550462654759,NA,NA,-0.0010981362416627727,0.0010981362416627727,0.0010981362416627727,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,3,0.7860489459618526,0.11044228321582963,0.33713140176937567,0.5907878480645079,0.7550230919216738,0.2139510540381474,0.11044228321582966,0.24497690807832606,0.40921215193549215,0.6628685982306243,NA,NA,262,0.7881194034837314,0.21188059651626856,NA,NA,-0.0020704575218788435,0.0020704575218788435,0.0020704575218788435,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,4,0.7458452368851034,0.11975171323732542,0.25690755432101364,0.5278630423809101,0.7116843788504867,0.2541547631148966,0.11975171323732543,0.28831562114951326,0.47213695761908997,0.7430924456789864,NA,NA,262,0.7487117428335931,0.2512882571664069,NA,NA,-0.002866505948489695,0.002866505948489695,0.002866505948489695,NA,NA
