dataset,model_id,horizon_year,horizon_support_label,observed_km_risk,posterior_mean_risk,posterior_q025_risk,posterior_q975_risk,absolute_difference,gross_contradiction_flag,support_priority,cohort_reporting_status,cohort_reporting_note,admissible_flag,admissibility_reasons,screening_flag,screening_detail,fit_reused_flag
merged,MERGED-Isite-L0S0-E,1,primary-supported,0.0915201608318277,0.0908927629168415,0.0631868664131833,0.124080400148591,6.27397914986186e-4,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,2,primary-supported,0.153427205366915,0.157330846577309,0.115471991616352,0.203046772571608,0.0039036412103941,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,3,secondary,0.198795898773664,0.207486143246258,0.160877110905836,0.256435415494843,0.00869024447259345,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,4,secondary,0.212736263172291,0.24625886717655,0.19247162099222,0.302840822976328,0.0335226040042594,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,5,secondary,0.23913366657677,0.276806816480283,0.21491440319229,0.33846183158099,0.0376731499035125,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,6,projection,0.274226034156039,0.301257106547752,0.232118546685209,0.376382869766986,0.0270310723917138,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,7,projection,0.274226034156039,0.321090421139959,0.243088629974786,0.406325956554477,0.0468643869839204,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,8,projection,0.350623293718561,0.33736507018017,0.250023553076693,0.435363517702164,0.0132582235383903,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,9,projection,0.350623293718561,0.350854432387365,0.256304210776045,0.463086426696871,2.31138668803976e-4,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-E,10,projection,0.350623293718561,0.362134529933943,0.259946044805465,0.488732556823847,0.0115112362153821,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,1,primary-supported,0.0915201608318277,0.10695093165018,0.0738281836836858,0.145108037240487,0.0154307708183519,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,2,primary-supported,0.153427205366915,0.160438638608601,0.120261505119648,0.208445703751254,0.00701143324168579,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,3,secondary,0.198795898773664,0.199560106298934,0.151414139556838,0.253993076501524,7.64207525270372e-4,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,4,secondary,0.212736263172291,0.230643047348637,0.175622016632841,0.291371834787824,0.0179067841763465,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,5,secondary,0.23913366657677,0.256442705619234,0.196852945271404,0.324087288704157,0.0173090390424642,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,6,projection,0.274226034156039,0.278464732828051,0.213781734765194,0.352949630318409,0.0042386986720121,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,7,projection,0.274226034156039,0.297637708039965,0.224557151082679,0.376515384322435,0.0234116738839263,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,8,projection,0.350623293718561,0.314580276330962,0.234541591028042,0.395718809831957,0.036043017387599,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,9,projection,0.350623293718561,0.329727556776256,0.24790832513929,0.414498099391125,0.0208957369423046,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LL,10,projection,0.350623293718561,0.343398217098274,0.25532855231652,0.431392226584136,0.00722507662028671,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,1,primary-supported,0.0915201608318277,0.112924418372386,0.0826330895187346,0.146382730506384,0.0214042575405582,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,2,primary-supported,0.153427205366915,0.166167961890522,0.127431276078928,0.205989629654971,0.0127407565236076,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,3,secondary,0.198795898773664,0.203048425550158,0.155392128770585,0.249988791867047,0.00425252677649413,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,4,secondary,0.212736263172291,0.231483274931988,0.17747089924328,0.283909511021887,0.0187470117596969,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,5,secondary,0.23913366657677,0.254659330355754,0.198375957827994,0.309258896706425,0.0155256637789845,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,6,projection,0.274226034156039,0.274216898834679,0.212963697084406,0.333912406436102,9.135321359377e-6,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,7,projection,0.274226034156039,0.291121906757221,0.225380207030326,0.354313757302232,0.0168958726011824,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,8,projection,0.350623293718561,0.305994766173566,0.236522128237738,0.372949143088,0.0446285275449948,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,9,projection,0.350623293718561,0.319259137277489,0.246540657044401,0.389838390100152,0.0313641564410721,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-LN,10,projection,0.350623293718561,0.331217865495487,0.254764018524469,0.406914231253248,0.0194054282230738,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,1,primary-supported,0.0915201608318277,0.104393427042439,0.0758619519531792,0.138824881811635,0.0128732662106109,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,2,primary-supported,0.153427205366915,0.15720599011876,0.117909619572183,0.201738364737332,0.00377878475184534,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,3,secondary,0.198795898773664,0.197253395911064,0.150959318703153,0.247708411608254,0.0015425028626003,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,4,secondary,0.212736263172291,0.230005637133325,0.177950885898634,0.289343487241466,0.0172693739610343,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,5,secondary,0.23913366657677,0.257828198931369,0.201595807627945,0.323321419425897,0.0186945323545992,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,6,projection,0.274226034156039,0.28202826883733,0.219492896359879,0.354737470332241,0.00780223468129132,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,7,projection,0.274226034156039,0.303426224049933,0.234648083869259,0.383351331208324,0.0292001898938944,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,8,projection,0.350623293718561,0.322579409703149,0.250137343140857,0.410199690906796,0.0280438840154114,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,9,projection,0.350623293718561,0.33988769503429,0.262675893930398,0.434149195956669,0.0107355986842705,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S0-W,10,projection,0.350623293718561,0.355649667790417,0.27217146252201,0.455708752497426,0.00502637407185635,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,1,primary-supported,0.0915201608318277,0.0895749661848028,0.0645061402476991,0.120552435635629,0.00194519464702489,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,2,primary-supported,0.153427205366915,0.155830894002896,0.11956776478424,0.196990953572227,0.00240368863598112,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,3,secondary,0.198795898773664,0.20786449564244,0.161251402316304,0.255459951210889,0.00906859686877634,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,4,secondary,0.212736263172291,0.250200276483194,0.195474513507268,0.305541352480237,0.0374640133109032,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,5,secondary,0.23913366657677,0.285476316230017,0.219526040282404,0.353242190480032,0.0463426496532472,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,6,projection,0.274226034156039,0.315385009118867,0.237281235441582,0.396798573136086,0.0411589749628284,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,7,projection,0.274226034156039,0.341083757667961,0.24702739863722,0.430155108222112,0.0668577235119225,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,8,projection,0.350623293718561,0.363401294287768,0.258168979837299,0.466146058494504,0.0127780005692067,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,9,projection,0.350623293718561,0.382951993736673,0.265037021526391,0.496645189082986,0.0323287000181119,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-E,10,projection,0.350623293718561,0.400203939690971,0.273947779192831,0.524149374326396,0.0495806459724103,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,1,primary-supported,0.0915201608318277,0.108641953102004,0.0764536364445035,0.14234487620563,0.0171217922701766,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,2,primary-supported,0.153427205366915,0.163795626727863,0.123976609506889,0.204748859273804,0.0103684213609485,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,3,secondary,0.198795898773664,0.204297574974917,0.156883963055348,0.252536655170848,0.00550167620125253,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,4,secondary,0.212736263172291,0.236598592641867,0.181993491016796,0.291986048509152,0.0238623294695761,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,5,secondary,0.23913366657677,0.263500086327422,0.204399794446382,0.326116708960622,0.0243664197506522,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,6,projection,0.274226034156039,0.28653124705634,0.221001627936139,0.352873821372054,0.0123052129003015,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,7,projection,0.274226034156039,0.30663539183423,0.237380500900285,0.377527072308,0.0324093576781918,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,8,projection,0.350623293718561,0.324441668825713,0.248897398107697,0.402372253032912,0.0261816248928474,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,9,projection,0.350623293718561,0.340393294172392,0.260257123201997,0.42405432240776,0.0102299995461688,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LL,10,projection,0.350623293718561,0.354815482441485,0.26911002536319,0.443981627534547,0.00419218872292454,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,1,primary-supported,0.0915201608318277,0.115664886300938,0.0833064281079186,0.152937526955062,0.0241447254691108,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,2,primary-supported,0.153427205366915,0.170314035825916,0.127112025338967,0.216235324309092,0.0168868304590013,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,3,secondary,0.198795898773664,0.208304804108108,0.158123398622963,0.260988638252685,0.00950890533444429,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,4,secondary,0.212736263172291,0.237677174519381,0.181325211324699,0.29847120214371,0.0249409113470905,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,5,secondary,0.23913366657677,0.261670378115354,0.200683355240819,0.328531157134664,0.0225367115385836,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,6,projection,0.274226034156039,0.281954337494441,0.218185205849852,0.354194768092218,0.00772830333840252,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,7,projection,0.274226034156039,0.299514036206254,0.230771334176108,0.376085381170193,0.0252880020502151,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,8,projection,0.350623293718561,0.31498312567993,0.241825117218058,0.395677187215864,0.0356401680386312,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,9,projection,0.350623293718561,0.328794947655421,0.252595102879945,0.413217269934554,0.0218283460631402,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-LN,10,projection,0.350623293718561,0.341259695244194,0.261799086044434,0.429076913649609,0.00936359847436674,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,1,primary-supported,0.0915201608318277,0.106197225221194,0.0757155468275541,0.142381551073235,0.0146770643893666,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,2,primary-supported,0.153427205366915,0.161930902667805,0.119905137742063,0.207240887540111,0.00850369730089001,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,3,secondary,0.198795898773664,0.204564372415486,0.155198993202068,0.257195142743335,0.00576847364182143,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,4,secondary,0.212736263172291,0.239647151266275,0.183219762873224,0.301602480759871,0.0269108880939841,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,5,secondary,0.23913366657677,0.269601642874932,0.206751809498703,0.337210746872811,0.030467976298162,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,6,projection,0.274226034156039,0.2957724534579,0.227973325549391,0.367740147755482,0.021546419301862,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,7,projection,0.274226034156039,0.31900574223176,0.245339786070867,0.397521084157417,0.0447797080757211,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,8,projection,0.350623293718561,0.339877573480313,0.260987935793042,0.425213679907198,0.0107457202382474,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,9,projection,0.350623293718561,0.358802027786633,0.276936769336255,0.450107385677829,0.0081787340680724609,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L0S1-W,10,projection,0.350623293718561,0.376088879073597,0.290633421380983,0.472624714470025,0.0254655853550361,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_adjusted:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,1,primary-supported,0.0915201608318277,0.0906892638940617,0.0618085582170262,0.123355613768464,8.30896937765987e-4,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,2,primary-supported,0.153427205366915,0.157461353909575,0.113371296363839,0.205222689198091,0.0040341485426601,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,3,secondary,0.198795898773664,0.208082476691141,0.159115666785048,0.264382700174762,0.00928657791747647,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,4,secondary,0.212736263172291,0.247307067127774,0.193565050969377,0.308350115016479,0.0345708039554832,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,5,secondary,0.23913366657677,0.278239316537871,0.220760182912043,0.349348127666178,0.0391056499611005,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,6,projection,0.274226034156039,0.302991476061005,0.241968676685463,0.382344092565065,0.0287654419049669,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,7,projection,0.274226034156039,0.323046032301708,0.253977415223265,0.407212710898989,0.0488199981456691,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,8,projection,0.350623293718561,0.339469824669063,0.26463939506562,0.433861067225549,0.011153469049498,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,9,projection,0.350623293718561,0.353046877855623,0.273608647653296,0.454451583133016,0.00242358413706262,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-E,10,projection,0.350623293718561,0.364363863369123,0.277428152146141,0.473497727976063,0.0137405696505622,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,1,primary-supported,0.0915201608318277,0.108444604490067,0.0760771156451603,0.142897465394077,0.0169244436582398,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,2,primary-supported,0.153427205366915,0.161663104256243,0.121633498030323,0.204135690772114,0.00823589888932774,FALSE,1,reported,Primary-supported horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,3,secondary,0.198795898773664,0.200401064800802,0.155576014883812,0.253364537194997,0.00160516602713795,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,4,secondary,0.212736263172291,0.231116477154394,0.18075364181665,0.286089886286105,0.0183802139821029,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,5,secondary,0.23913366657677,0.256589110989507,0.198783671671545,0.323071320767581,0.0174554444127366,FALSE,2,reported,Secondary-support horizon.,TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,6,projection,0.274226034156039,0.278326584825878,0.216562638275755,0.348732831463418,0.00410055066983922,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,7,projection,0.274226034156039,0.297253762398931,0.232980257394443,0.373623090023675,0.0230277282428923,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
merged,MERGED-Isite-L1S0-LL,8,projection,0.350623293718561,0.313984413507816,0.248103174636898,0.394918309564623,0.0366388802107452,FALSE,3,reported_with_projection_caution,"Projection horizon. Cohort-level posterior trajectories are reported, but primary interpretation should remain anchored to supported horizons.",TRUE,NA,equivocal,stage6_site_free:equivocal,TRUE
