dataset,model_id,metric,horizon_year,mean__main,q025__main,q975__main,mean__wider_latency,q025__wider_latency,q975__wider_latency,delta_mean_wider_minus_main,prior_degenerate_flag__main,prior_tail_warning_flag__main,prior_degenerate_flag__wider_latency,prior_tail_warning_flag__wider_latency,prior_tail_warning_flag_any
merged,MERGED-Isite-L1S1-LL,cohort_mean_risk,10,0.00770504422212569,1.31745270746931e-7,0.0921685561404121,0.0114388672435028,2.5136432819747603e-9,0.0999862568950558,0.00373382302137711,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LL,cohort_mean_susceptible_probability,NA,0.0102614177664797,2.73645258283812e-7,0.102741099126698,0.0179225235775745,2.31577273376847e-7,0.1859898134884,0.007661105811094802,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LL,cohort_median_susceptible_time,NA,24.0950053445846,0.00327929920442324,158.086391108433,646.148799910486,4.0020621663534e-4,7166.31333674705,622.0537945659014,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-Isite-L1S1-LN,LNTF,NA,0.985184448785575,0.8498715331469,0.99999979460828,0.986253046949337,0.87749515776333,0.999999865780442,0.0010685981637620356,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LN,cohort_mean_cure_probability,NA,0.985184448785575,0.8498715331469,0.99999979460828,0.986253046949337,0.87749515776333,0.999999865780442,0.0010685981637620356,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LN,cohort_mean_risk,1,0.00907022185656534,2.04550766761546e-10,0.092707995021871,0.00682822555594115,8.21840475232542e-16,0.0522655910583833,-0.002241996300624189,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LN,cohort_mean_risk,2,0.0102208992823482,1.36722696608375e-8,0.112678402059094,0.00741244442997077,4.48978216776251e-15,0.0630871141533136,-0.002808454852377431,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LN,cohort_mean_risk,5,0.011661717174723,4.27941072861752e-8,0.131214545004184,0.00843570107037929,1.9676196105003997e-12,0.0743870646135976,-0.0032260161043437107,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LN,cohort_mean_risk,10,0.0124654527089524,1.02572993622567e-7,0.13991352355407,0.00927866459761045,4.4098983467243703e-10,0.082390514354391,-0.0031867881113419507,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LN,cohort_mean_susceptible_probability,NA,0.0148155512144249,2.05391720211532e-7,0.1501284668531,0.0137469530506633,1.34219559197717e-7,0.122504842236671,-0.0010685981637616002,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-LN,cohort_median_susceptible_time,NA,64.706127218077,0.00555621144203307,117.999841158594,1540.64761936199,6.51679480673891e-4,2139.01350998607,1475.9414921439131,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-Isite-L1S1-W,LNTF,NA,0.977015762429939,0.765705000011023,0.999999851727803,0.984569571268048,0.831431631733688,0.999999611556856,0.007553808838108966,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-W,cohort_mean_cure_probability,NA,0.977015762429939,0.765705000011023,0.999999851727803,0.984569571268048,0.831431631733688,0.999999611556856,0.007553808838108966,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-W,cohort_mean_risk,1,0.0128355177290766,9.097248457842831e-9,0.131042945161381,0.00773111411696653,1.3387001431050801e-14,0.0689139499638407,-0.0051044036121100705,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-W,cohort_mean_risk,2,0.0143855321762153,2.61073742291239e-8,0.14572841720249,0.0084449160025382,4.34635999794777e-14,0.0714260145810544,-0.0059406161736771,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-W,cohort_mean_risk,5,0.0166160403965658,6.25794594352217e-8,0.169361924240508,0.00930819473378509,1.9981613585962098e-11,0.0797120522972149,-0.007307845662780709,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-W,cohort_mean_risk,10,0.0182094301245595,8.65490402506898e-8,0.201336732425218,0.00993539711461087,1.6423015912746e-9,0.0837599748894252,-0.00827403300994863,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-W,cohort_mean_susceptible_probability,NA,0.0229842375700608,1.48272196976483e-7,0.234294999988976,0.0154304287319523,3.88443146018372e-7,0.16856836826631,-0.007553808838108498,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-Isite-L1S1-W,cohort_median_susceptible_time,NA,27.0809512610507,0.00478279874114038,351.749297348664,480.153399973386,5.32406209339793e-4,1598.21007359739,453.0724487123353,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L0S0-E,LNTF,NA,0.985610977447378,0.876276850779628,0.999999880782241,0.986089927248414,0.876957996905218,0.999999521251716,4.789498010360216e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-E,cohort_mean_cure_probability,NA,0.985610977447378,0.876276850779628,0.999999880782241,0.986089927248414,0.876957996905218,0.999999521251716,4.789498010360216e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-E,cohort_mean_risk,1,0.0059616299858825704,1.77721894724507e-8,0.0485237222094007,0.00773574608471536,3.7919804437679705e-9,0.0886832088654624,0.0017741160988327892,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-E,cohort_mean_risk,2,0.00733464516056955,3.38383170320179e-8,0.0641227025665007,0.00865318790587806,7.58339491965269e-9,0.0965616150125524,0.00131854274530851,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-E,cohort_mean_risk,5,0.00914736606911019,5.65243335100348e-8,0.0669359679327366,0.0100828396520355,1.78731624894955e-8,0.109675490297663,9.354735829253096e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-E,cohort_mean_risk,10,0.0105603787451144,8.1441848202147e-8,0.073255887148918,0.0112657299421699,3.15988021543387e-8,0.114104965227465,7.053511970555003e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-E,cohort_mean_susceptible_probability,NA,0.0143890225526221,1.19217760788127e-7,0.123723149220372,0.0139100727515864,4.78748285571181e-7,0.123042003094779,-4.7894980103570066e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-E,cohort_median_susceptible_time,NA,19.1101684937049,0.00777085832996316,162.135339488469,417.498555181883,0.00115145794914668,3401.55722947688,398.38838668817806,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L0S0-LL,LNTF,NA,0.982398880763193,0.801627226078684,0.999999868409325,0.988133335152326,0.899537405935941,0.999999816923225,0.0057344543891330035,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LL,cohort_mean_cure_probability,NA,0.982398880763193,0.801627226078684,0.999999868409325,0.988133335152326,0.899537405935941,0.999999816923225,0.0057344543891330035,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LL,cohort_mean_risk,1,0.00700583574510173,4.47745430723197e-9,0.0656914112707217,0.0045385469282979,2.0141182710203398e-11,0.0428025060416633,-0.002467288816803829,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LL,cohort_mean_risk,2,0.00863718049935494,1.24637252208582e-8,0.074721010828451,0.00544815740184276,1.25361164801303e-10,0.0447699915527189,-0.0031890230975121807,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LL,cohort_mean_risk,5,0.0104703179375287,2.62791043036231e-8,0.0862305228947171,0.00648563850646356,1.9356688592953303e-9,0.0550684158842523,-0.003984679431065141,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LL,cohort_mean_risk,10,0.0122474470699648,4.03271420670467e-8,0.0888955984876152,0.00728870089856474,1.13644324199757e-8,0.0551713188906457,-0.004958746171400059,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LL,cohort_mean_susceptible_probability,NA,0.017601119236807,1.31590677435011e-7,0.198372773921315,0.0118666648476737,1.83076774186059e-7,0.10046259406406,-0.0057344543891333,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LL,cohort_median_susceptible_time,NA,14.8631951813782,0.00570052783298529,114.306758419598,261.170281848493,8.86182892286411e-4,2385.07001748207,246.30708666711482,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L0S0-LN,LNTF,NA,0.986741568061413,0.896799792768388,0.999999833203256,0.980951999764651,0.800294552758431,0.99999983597042,-0.0057895682967620266,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LN,cohort_mean_cure_probability,NA,0.986741568061413,0.896799792768388,0.999999833203256,0.980951999764651,0.800294552758431,0.99999983597042,-0.0057895682967620266,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LN,cohort_mean_risk,1,0.00688930995241471,9.284886261028091e-15,0.0371895454875158,0.00932168726097413,9.032215179345499e-17,0.0977819254814985,0.0024323773085594197,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LN,cohort_mean_risk,2,0.00802525688180939,1.8352980066567497e-11,0.0450038631183095,0.0105545121395531,3.9400204896811897e-16,0.109255196388989,0.0025292552577437094,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LN,cohort_mean_risk,5,0.00958871792112467,2.22154678629106e-8,0.0504173074815856,0.0124745724124977,1.09201451952281e-14,0.147625286708073,0.002885854491373031,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LN,cohort_mean_risk,10,0.0105000849922811,4.17449579496946e-8,0.0673692848840546,0.0136069375615879,2.2243477578291e-10,0.172822181288044,0.0031068525693068,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LN,cohort_mean_susceptible_probability,NA,0.0132584319385875,1.66796743467663e-7,0.103200207231613,0.0190480002353485,1.64029579483887e-7,0.199705447241567,0.005789568296761,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-LN,cohort_median_susceptible_time,NA,31.2535050267281,0.00629930737078574,183.144850440113,276.608634443031,3.7062245704565e-4,545.616866403084,245.3551294163029,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L0S0-W,LNTF,NA,0.989995764156371,0.898972115276127,0.999999847105004,0.984811772857503,0.847322798298767,0.999999308233671,-0.00518399129886804,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-W,cohort_mean_cure_probability,NA,0.989995764156371,0.898972115276127,0.999999847105004,0.984811772857503,0.847322798298767,0.999999308233671,-0.00518399129886804,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-W,cohort_mean_risk,1,0.00595038239550958,1.6028519164818401e-9,0.0678634467393185,0.00734498799205523,1.49860580020486e-10,0.0644138084099078,0.0013946055965456507,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-W,cohort_mean_risk,2,0.00680994128125031,8.72068396780968e-9,0.0728106731963941,0.00844930298579759,2.0395273637149402e-9,0.0690314565171572,0.0016393617045472797,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-W,cohort_mean_risk,5,0.00802738922960724,3.51930496714141e-8,0.074171732317568,0.00986641562629371,2.62856704256013e-8,0.0858281910077113,0.001839026396686469,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-W,cohort_mean_risk,10,0.00867247417375319,5.3300016482593e-8,0.0870418197581464,0.0108619644859491,9.08117631582226e-8,0.0942859492696481,0.0021894903121959103,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-W,cohort_mean_susceptible_probability,NA,0.0100042358436289,1.52894997567859e-7,0.101027884723873,0.0151882271424968,6.91766328799011e-7,0.152677201701232,0.0051839912988679,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S0-W,cohort_median_susceptible_time,NA,60.4860892692666,0.00595744934535336,214.202409049647,426.595075827651,0.00134035788976387,730.228347339213,366.1089865583844,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L0S1-E,LNTF,NA,0.9860872723301,0.889675275325786,0.999999695891771,0.987118111658003,0.886696434951213,0.99999964026624,0.0010308393279030437,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-E,cohort_mean_cure_probability,NA,0.9860872723301,0.889675275325786,0.999999695891771,0.987118111658003,0.886696434951213,0.99999964026624,0.0010308393279030437,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-E,cohort_mean_risk,1,0.00576722253871154,3.65900959701085e-8,0.0495368747112554,0.00796475288036698,2.29513747117812e-8,0.0754637699451771,0.0021975303416554397,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-E,cohort_mean_risk,2,0.00669338822638644,5.77225910643367e-8,0.061875488413018,0.00851897450765539,3.93766798325891e-8,0.0754801185910432,0.0018255862812689505,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-E,cohort_mean_risk,5,0.00796771053554233,9.21498910697632e-8,0.0730839054731763,0.0092568856230529,7.03583081113831e-8,0.0817624197031764,0.00128917508751057,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-E,cohort_mean_risk,10,0.00898868634135162,1.21872136851786e-7,0.0770335512723578,0.00980858470367097,9.58867867587604e-8,0.0846424776020994,8.198983623193511e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-E,cohort_mean_susceptible_probability,NA,0.0139127276698997,3.04108229426662e-7,0.110324724674214,0.0128818883419968,3.59733758910305e-7,0.113303565048788,-0.0010308393279028997,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-E,cohort_median_susceptible_time,NA,25.0952918050624,0.00319302061173313,219.684189112838,9103.02984639108,6.10995369391139e-4,1243.45063740024,9077.934554586018,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L0S1-LL,LNTF,NA,0.983775213824126,0.869544925805935,0.999999709865172,0.983869537969562,0.833143194438285,0.999999848736129,9.432414543597556e-5,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LL,cohort_mean_cure_probability,NA,0.983775213824126,0.869544925805935,0.999999709865172,0.983869537969562,0.833143194438285,0.999999848736129,9.432414543597556e-5,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LL,cohort_mean_risk,1,0.0105444036534345,1.23591414610973e-9,0.0766961348177841,0.00679656437863447,1.34385298690558e-12,0.0537240223228646,-0.00374783927480003,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LL,cohort_mean_risk,2,0.0115761254157088,8.9495997808113608e-09,0.0842339123866426,0.00771449569638242,2.46779438805031e-11,0.0582246499758605,-0.0038616297193263807,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LL,cohort_mean_risk,5,0.012499068244684,3.73868131565016e-8,0.0894802664387167,0.00867125041674988,1.6279333676048101e-9,0.060262621265122,-0.0038278178279341213,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LL,cohort_mean_risk,10,0.0130502213318947,6.56642422936903e-8,0.0936180872794129,0.00928908202453075,1.82754069782414e-8,0.061363471370464,-0.0037611393073639504,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LL,cohort_mean_susceptible_probability,NA,0.0162247861758737,2.9013482828464e-7,0.130455074194065,0.0161304620304378,1.51263872246692e-7,0.166856805561715,-9.432414543589923e-5,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LL,cohort_median_susceptible_time,NA,44.8587024312484,0.00717268990325883,203.282701046098,296.259494098575,4.86173752597736e-4,2757.72838602001,251.4007916673266,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L0S1-LN,LNTF,NA,0.983987586807276,0.843546092714654,0.999999808539909,0.977765743433968,0.780745812249337,0.999999857366942,-0.006221843373308,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LN,cohort_mean_cure_probability,NA,0.983987586807276,0.843546092714654,0.999999808539909,0.977765743433968,0.780745812249337,0.999999857366942,-0.006221843373308,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LN,cohort_mean_risk,1,0.00785391552439377,7.32503540436131e-15,0.0536547552930116,0.0120402570658957,7.56392404181644e-17,0.0992613172615999,0.0041863415415019315,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LN,cohort_mean_risk,2,0.00924986190888563,7.61357304597798e-13,0.0773147460675175,0.01321919451244,2.9103098218036597e-16,0.111500349565252,0.0039693326035543704,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LN,cohort_mean_risk,5,0.0109229834308882,1.92434554361964e-8,0.104926394797341,0.0152464993211579,7.437604391571881e-15,0.14983638162962,0.0043235158902697,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LN,cohort_mean_risk,10,0.0119542835101764,6.32179576476131e-8,0.110884477794287,0.0164489124395192,1.0804951081438399e-13,0.163708545324391,0.004494628929342798,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LN,cohort_mean_susceptible_probability,NA,0.0160124131927243,1.91460088917958e-7,0.156453907285344,0.0222342565660321,1.42633059479041e-7,0.219254187750662,0.006221843373307799,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-LN,cohort_median_susceptible_time,NA,71.6594257323683,0.00272956637161414,308.783100523409,270.870098865393,3.39025823065436e-4,1216.34081831732,199.2106731330247,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L0S1-W,LNTF,NA,0.979207291718931,0.794821219876745,0.999999791983086,0.983195556434476,0.856848122470798,0.999999664917723,0.003988264715545031,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-W,cohort_mean_cure_probability,NA,0.979207291718931,0.794821219876745,0.999999791983086,0.983195556434476,0.856848122470798,0.999999664917723,0.003988264715545031,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-W,cohort_mean_risk,1,0.00826236166101282,1.88088253072567e-9,0.0715687511807137,0.0094618593062359,9.610111688617671e-14,0.0760414427735244,0.0011994976452230806,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-W,cohort_mean_risk,2,0.00980549238417367,1.14041649995855e-8,0.0773392674269907,0.0103431999293048,5.90046579238405e-12,0.0909442176156855,5.377075451311313e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-W,cohort_mean_risk,5,0.0118964140182623,3.6947492384406e-8,0.110121438882478,0.0117842907101003,1.2546299547094102e-9,0.117774391646711,-1.1212330816199982e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-W,cohort_mean_risk,10,0.013459712543087,1.00101138442113e-7,0.137624194446077,0.0129433615500304,1.29298802726313e-8,0.121419224475995,-5.163509930565992e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-W,cohort_mean_susceptible_probability,NA,0.0207927082810686,2.08016915133876e-7,0.205178780123252,0.0168044435655244,3.3508227692783e-7,0.143151877529202,-0.003988264715544199,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L0S1-W,cohort_median_susceptible_time,NA,168.272471606813,0.00396072202840329,277.080824880867,596.998394291558,3.02517356444737e-4,1782.51852835896,428.725922684745,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L1S0-E,LNTF,NA,0.986309281801814,0.869152320914683,0.999999735404638,0.985238435011276,0.877469525215008,0.999999734264337,-0.001070846790538038,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-E,cohort_mean_cure_probability,NA,0.986309281801814,0.869152320914683,0.999999735404638,0.985238435011276,0.877469525215008,0.999999734264337,-0.001070846790538038,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-E,cohort_mean_risk,1,0.00720583120922211,3.27400433825123e-8,0.0642753291640719,0.00799551659538373,7.24960605565275e-9,0.0534200618882163,7.896853861616192e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-E,cohort_mean_risk,2,0.00866139898923383,6.14507098695234e-8,0.0827075172079728,0.00885181370268855,1.32784015454037e-8,0.0544995068585859,1.904147134547205e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-E,cohort_mean_risk,5,0.0100873547811027,1.34202944362483e-7,0.107613438623905,0.00989571957778579,2.49565642536502e-8,0.0546992748856754,-1.916352033169092e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-E,cohort_mean_risk,10,0.0109042614815015,1.80798714510345e-7,0.110346886585821,0.0106138596631905,3.72264224528251e-8,0.0648828365886576,-2.904018183109997e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-E,cohort_mean_susceptible_probability,NA,0.0136907181981859,2.6459536500363e-7,0.130847679085317,0.0147615649887244,2.65735660214929e-7,0.122530474784989,0.0010708467905385013,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-E,cohort_median_susceptible_time,NA,50.8580927880763,0.00352079090020388,245.458470641516,381.593475149386,8.63487062401951e-4,1015.6796008948,330.7353823613097,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L1S0-LL,LNTF,NA,0.986657939039082,0.838408457816643,0.999999706187112,0.979803110148825,0.791989300962962,0.999999686825297,-0.006854828890257014,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LL,cohort_mean_cure_probability,NA,0.986657939039082,0.838408457816643,0.999999706187112,0.979803110148825,0.791989300962962,0.999999686825297,-0.006854828890257014,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LL,cohort_mean_risk,1,0.00718351765368463,5.6470136423299e-9,0.0681121828444053,0.0111632209888999,4.55027131326163e-13,0.110888792181755,0.003979703335215269,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LL,cohort_mean_risk,2,0.00815094163286296,1.59923255678016e-8,0.0768110554576708,0.0125378772339923,1.3566128860649098e-11,0.126479639736148,0.0043869356011293405,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LL,cohort_mean_risk,5,0.00931753243724557,4.65434677721258e-8,0.0864336096607518,0.0135744790187691,2.75993827262179e-10,0.12861762450062,0.00425694658152353,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LL,cohort_mean_risk,10,0.0100367976993648,1.05053164345509e-7,0.0992258443719912,0.0143154924630286,5.877973533914831e-9,0.130732369232721,0.0042786947636638,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LL,cohort_mean_susceptible_probability,NA,0.0133420609609183,2.93812886924239e-7,0.161591542183357,0.0201968898511749,3.13174703135477e-7,0.208010699037037,0.0068548288902566,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LL,cohort_median_susceptible_time,NA,26.4581851598869,0.00850713671066164,199.669004589065,636.423248781013,9.85208853281906e-4,2057.53345573049,609.9650636211261,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L1S0-LN,LNTF,NA,0.98132023842072,0.759485988592499,0.999999792462661,0.981180257858032,0.79510318989389,0.999999781042391,-1.3998056268804682e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LN,cohort_mean_cure_probability,NA,0.98132023842072,0.759485988592499,0.999999792462661,0.981180257858032,0.79510318989389,0.999999781042391,-1.3998056268804682e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LN,cohort_mean_risk,1,0.00963236337249738,1.8229152284358e-14,0.0981529185926051,0.0101625594762073,8.784321870412021e-17,0.0763306701486547,5.30196103709921e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LN,cohort_mean_risk,2,0.0117232565752186,2.62543856460104e-13,0.121353839650675,0.0109929844160777,3.30090068934115e-16,0.0805698386688899,-7.302721591408989e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LN,cohort_mean_risk,5,0.0139503240370188,1.3386777223629702e-9,0.146099004173096,0.0120469880639798,2.2896019262040704e-15,0.0855045088038571,-0.0019033359730389991,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LN,cohort_mean_risk,10,0.0152936082679135,1.35515847287833e-8,0.14896708869759,0.0129695275292563,2.89284181850877e-14,0.096088839859442,-0.0023240807386572006,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LN,cohort_mean_susceptible_probability,NA,0.0186797615792801,2.07537341123553e-7,0.240514011407501,0.018819742141968,2.18957611466564e-7,0.20489681010611,1.399805626879011e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-LN,cohort_median_susceptible_time,NA,32.5470364509652,0.0047885830960982,185.819179708288,369.666180883479,0.00143247645078138,2142.17702265906,337.1191444325138,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L1S0-W,LNTF,NA,0.978965669104093,0.799742788874057,0.999999863656372,0.986782409229235,0.893348894980375,0.99999982733055,0.007816740125141997,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-W,cohort_mean_cure_probability,NA,0.978965669104093,0.799742788874057,0.999999863656372,0.986782409229235,0.893348894980375,0.99999982733055,0.007816740125141997,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-W,cohort_mean_risk,1,0.0133403561537402,4.13558100088195e-9,0.128776817621277,0.00567166677081481,4.77056085474687e-13,0.029773424505603,-0.00766868938292539,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-W,cohort_mean_risk,2,0.014256987583176,1.25302387026882e-8,0.143935350317568,0.00680042670574877,4.62525194141413e-12,0.0395002912006009,-0.007456560877427229,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-W,cohort_mean_risk,5,0.0154214156720725,4.7093095213173e-8,0.163813042325861,0.00822116581773306,1.57710770365585e-10,0.0525513150069298,-0.007200249854339438,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-W,cohort_mean_risk,10,0.0162259833439969,9.66606470120876e-8,0.1638511674036,0.00930800313817658,1.1198579817066901e-9,0.0528420393783122,-0.00691798020582032,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-W,cohort_mean_susceptible_probability,NA,0.0210343308959073,1.36343628674857e-7,0.200257211125942,0.0132175907707646,1.7266944892634e-7,0.106651105019623,-0.0078167401251427,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S0-W,cohort_median_susceptible_time,NA,26.1435769453865,0.00832429929256102,215.492384816824,372.93007189113,8.98102511404317e-4,1383.67896297622,346.7864949457435,FALSE,TRUE,FALSE,TRUE,TRUE
merged,MERGED-L1S1-E,LNTF,NA,0.981698814982109,0.787619757438846,0.999999768881859,0.987683240129469,0.877630473233213,0.99999975221809,0.005984425147359973,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-E,cohort_mean_cure_probability,NA,0.981698814982109,0.787619757438846,0.999999768881859,0.987683240129469,0.877630473233213,0.99999975221809,0.005984425147359973,FALSE,FALSE,FALSE,FALSE,FALSE
