dataset,comparison_scope,comparison_family,comparison_id,prediction_level,model_class,model_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,benchmark_core_id,benchmark_label,assignment_variable,sensitivity_method,horizon_id,horizon_year,horizon_days,interpretation_tier,primary_supported_flag,interpretation_note,horizon_support_label,supported_for_reporting,projection_flag,reporting_status,threshold_id,threshold,threshold_label,positive_rule,sensitivity_model_family,sensitivity_variant_id,sensitivity_variant_label,sensitivity_risk_estimator,sensitivity_evaluation_mode,sensitivity_mean_predicted_transition_risk,sensitivity_mean_predicted_remission_risk,sensitivity_mean_predicted_eventfree_prob,sensitivity_n_subjects,sensitivity_n_event_by_horizon,sensitivity_n_remission_by_horizon,sensitivity_n_known_nonevent_by_horizon,sensitivity_n_evaluable_by_horizon,sensitivity_n_unknown_due_to_early_followup_loss,sensitivity_n_predicted_positive,sensitivity_n_predicted_negative,sensitivity_n_predicted_positive_evaluable,sensitivity_n_predicted_negative_evaluable,sensitivity_tp_count,sensitivity_fp_count,sensitivity_tn_count,sensitivity_fn_count,sensitivity_positive_classification_rate,sensitivity_positive_classification_rate_evaluable,sensitivity_false_positive_rate,sensitivity_false_positive_burden,sensitivity_false_positive_per_100,sensitivity_specificity,sensitivity_ppv,sensitivity_tpr,sensitivity_net_benefit,sensitivity_net_benefit_evaluable,sensitivity_standardized_net_benefit,sensitivity_remission_component_available,sensitivity_eventfree_component_available,sensitivity_component_mode,sensitivity_component_note,main_model_family,main_variant_id,main_variant_label,main_risk_estimator,main_evaluation_mode,main_mean_predicted_transition_risk,main_mean_predicted_remission_risk,main_mean_predicted_eventfree_prob,main_n_subjects,main_n_event_by_horizon,main_n_remission_by_horizon,main_n_known_nonevent_by_horizon,main_n_evaluable_by_horizon,main_n_unknown_due_to_early_followup_loss,main_n_predicted_positive,main_n_predicted_negative,main_n_predicted_positive_evaluable,main_n_predicted_negative_evaluable,main_tp_count,main_fp_count,main_tn_count,main_fn_count,main_positive_classification_rate,main_positive_classification_rate_evaluable,main_false_positive_rate,main_false_positive_burden,main_false_positive_per_100,main_specificity,main_ppv,main_tpr,main_net_benefit,main_net_benefit_evaluable,main_standardized_net_benefit,main_remission_component_available,main_eventfree_component_available,main_component_mode,main_component_note,risk_change_signed,risk_change_absolute,remission_risk_added,false_positive_burden_change,false_positive_per_100_change,positive_classification_rate_change,positive_classification_rate_evaluable_change,false_positive_rate_change,net_benefit_change,net_benefit_evaluable_change,standardized_net_benefit_change,fp_count_change,tp_count_change,n_evaluable_change,n_unknown_change,n_predicted_positive_evaluable_change
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_8,8,2922,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,46,8,21,4,10,11,2,2,0.8518518518518519,0.84,0.8461538461538461,0.2037037037037037,20.37037037037037,0.15384615384615385,0.47619047619047616,0.8333333333333334,0.14923747276688454,0.3223529411764706,0.6715686274509804,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,47,7,11,1,11,0,0,1,0.8703703703703703,0.9166666666666666,NA,0,0,NA,1,0.9166666666666666,0.2037037037037037,0.9166666666666666,0.9166666666666666,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.2037037037037037,20.37037037037037,-0.01851851851851849,-0.07666666666666666,NA,-0.054466230936819154,-0.594313725490196,-0.24509803921568618,11,-1,13,-13,10
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_8,8,2922,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,39,15,19,6,10,9,4,2,0.7222222222222222,0.76,0.6923076923076923,0.16666666666666666,16.666666666666664,0.3076923076923077,0.5263157894736842,0.8333333333333334,0.14351851851851852,0.31000000000000005,0.6458333333333334,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,40,14,10,2,10,0,0,2,0.7407407407407407,0.8333333333333334,NA,0,0,NA,1,0.8333333333333334,0.18518518518518517,0.8333333333333334,0.8333333333333334,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.16666666666666666,16.666666666666664,-0.01851851851851849,-0.07333333333333336,NA,-0.04166666666666666,-0.5233333333333333,-0.1875,9,0,13,-13,9
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_9,9,3287.25,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,54,0,25,0,12,13,0,0,1,1,1,0.24074074074074073,24.074074074074073,0,0.48,1,0.20955165692007796,0.4526315789473684,0.9429824561403509,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,54,0,12,0,12,0,0,0,1,1,NA,0,0,NA,1,1,0.2222222222222222,1,1,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.24074074074074073,24.074074074074073,0,0,NA,-0.012670565302144249,-0.5473684210526316,-0.05701754385964908,13,0,13,-13,13
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_9,9,3287.25,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,54,0,25,0,12,13,0,0,1,1,1,0.24074074074074073,24.074074074074073,0,0.48,1,0.19547325102880658,0.4222222222222222,0.8796296296296297,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,54,0,12,0,12,0,0,0,1,1,NA,0,0,NA,1,1,0.2222222222222222,1,1,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.24074074074074073,24.074074074074073,0,0,NA,-0.026748971193415627,-0.5777777777777777,-0.12037037037037035,13,0,13,-13,13
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_9,9,3287.25,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,46,8,21,4,10,11,2,2,0.8518518518518519,0.84,0.8461538461538461,0.2037037037037037,20.37037037037037,0.15384615384615385,0.47619047619047616,0.8333333333333334,0.14923747276688454,0.3223529411764706,0.6715686274509804,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,47,7,11,1,11,0,0,1,0.8703703703703703,0.9166666666666666,NA,0,0,NA,1,0.9166666666666666,0.2037037037037037,0.9166666666666666,0.9166666666666666,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.2037037037037037,20.37037037037037,-0.01851851851851849,-0.07666666666666666,NA,-0.054466230936819154,-0.594313725490196,-0.24509803921568618,11,-1,13,-13,10
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_9,9,3287.25,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,39,15,19,6,10,9,4,2,0.7222222222222222,0.76,0.6923076923076923,0.16666666666666666,16.666666666666664,0.3076923076923077,0.5263157894736842,0.8333333333333334,0.14351851851851852,0.31000000000000005,0.6458333333333334,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,40,14,10,2,10,0,0,2,0.7407407407407407,0.8333333333333334,NA,0,0,NA,1,0.8333333333333334,0.18518518518518517,0.8333333333333334,0.8333333333333334,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.16666666666666666,16.666666666666664,-0.01851851851851849,-0.07333333333333336,NA,-0.04166666666666666,-0.5233333333333333,-0.1875,9,0,13,-13,9
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_10,10,3652.5,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,54,0,25,0,12,13,0,0,1,1,1,0.24074074074074073,24.074074074074073,0,0.48,1,0.20955165692007796,0.4526315789473684,0.9429824561403509,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,54,0,12,0,12,0,0,0,1,1,NA,0,0,NA,1,1,0.2222222222222222,1,1,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.24074074074074073,24.074074074074073,0,0,NA,-0.012670565302144249,-0.5473684210526316,-0.05701754385964908,13,0,13,-13,13
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_10,10,3652.5,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,54,0,25,0,12,13,0,0,1,1,1,0.24074074074074073,24.074074074074073,0,0.48,1,0.19547325102880658,0.4222222222222222,0.8796296296296297,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,54,0,12,0,12,0,0,0,1,1,NA,0,0,NA,1,1,0.2222222222222222,1,1,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.24074074074074073,24.074074074074073,0,0,NA,-0.026748971193415627,-0.5777777777777777,-0.12037037037037035,13,0,13,-13,13
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_10,10,3652.5,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,46,8,21,4,10,11,2,2,0.8518518518518519,0.84,0.8461538461538461,0.2037037037037037,20.37037037037037,0.15384615384615385,0.47619047619047616,0.8333333333333334,0.14923747276688454,0.3223529411764706,0.6715686274509804,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,47,7,11,1,11,0,0,1,0.8703703703703703,0.9166666666666666,NA,0,0,NA,1,0.9166666666666666,0.2037037037037037,0.9166666666666666,0.9166666666666666,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.2037037037037037,20.37037037037037,-0.01851851851851849,-0.07666666666666666,NA,-0.054466230936819154,-0.594313725490196,-0.24509803921568618,11,-1,13,-13,10
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,cause_specific,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox,year_10,10,3652.5,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,FALSE,TRUE,projection_only,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,CauseSpecificCox,remission_sensitive,0.3019119210428384,0.5669355997334203,0.1311524792237412,54,12,13,13,25,29,39,15,19,6,10,9,4,2,0.7222222222222222,0.76,0.6923076923076923,0.16666666666666666,16.666666666666664,0.3076923076923077,0.5263157894736842,0.8333333333333334,0.14351851851851852,0.31000000000000005,0.6458333333333334,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,CoxPH,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,main_censoring,0.32989879074125605,0,0.670101209258744,54,12,13,0,12,42,40,14,10,2,10,0,0,2,0.7407407407407407,0.8333333333333334,NA,0,0,NA,1,0.8333333333333334,0.18518518518518517,0.8333333333333334,0.8333333333333334,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,-0.027986869698417627,0.027986869698417627,0.5669355997334203,0.16666666666666666,16.666666666666664,-0.01851851851851849,-0.07333333333333336,NA,-0.04166666666666666,-0.5233333333333333,-0.1875,9,0,13,-13,9
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,208,0,177,0,14,163,0,0,1,1,1,0.7836538461538461,78.36538461538461,0,0.07909604519774012,1,0.026062753036437243,0.030627415997621178,0.3872180451127819,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,208,0,177,0,14,163,0,0,1,1,1,0.7836538461538461,78.36538461538461,0,0.07909604519774012,1,0.026062753036437243,0.030627415997621178,0.3872180451127819,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,0,208,0,177,0,0,163,14,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,0,208,0,177,0,0,163,14,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,0,208,0,177,0,0,163,14,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,0,208,0,177,0,0,163,14,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,0,208,0,177,0,0,163,14,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.07258987692403689,0,0.9274101230759632,208,14,0,163,177,31,0,208,0,177,0,0,163,14,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,208,0,156,0,22,134,0,0,1,1,1,0.6442307692307693,64.42307692307693,0,0.14102564102564102,1,0.07186234817813764,0.09581646423751686,0.679425837320574,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,208,0,156,0,22,134,0,0,1,1,1,0.6442307692307693,64.42307692307693,0,0.14102564102564102,1,0.07186234817813764,0.09581646423751686,0.679425837320574,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,208,0,156,0,22,134,0,0,1,1,1,0.6442307692307693,64.42307692307693,0,0.14102564102564102,1,0.03418803418803418,0.04558404558404558,0.32323232323232315,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,208,0,156,0,22,134,0,0,1,1,1,0.6442307692307693,64.42307692307693,0,0.14102564102564102,1,0.03418803418803418,0.04558404558404558,0.32323232323232315,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,2,206,2,154,1,1,133,21,0.009615384615384616,0.01282051282051282,0.007462686567164179,0.004807692307692308,0.4807692307692308,0.9925373134328358,0.5,0.045454545454545456,0.003959276018099547,0.005279034690799396,0.0374331550802139,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,2,206,2,154,1,1,133,21,0.009615384615384616,0.01282051282051282,0.007462686567164179,0.004807692307692308,0.4807692307692308,0.9925373134328358,0.5,0.045454545454545456,0.003959276018099547,0.005279034690799396,0.0374331550802139,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU,cause_specific_formula,cause_specific,SNU__base,individualized,Stage9_cause_specific,cause_specific,SNU__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,cause_specific_cox_transition_only,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,CauseSpecificCox,SNU__base__cause_specific,Cause-specific sensitivity: Base,CauseSpecificCox,remission_sensitive,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,0,208,0,156,0,0,134,22,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_only_cause_specific_model,transition_only_cause_specific_model,CoxPH,SNU__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,main_censoring,0.12135639022957832,0,0.8786436097704217,208,22,0,134,156,52,0,208,0,156,0,0,134,22,0,0,0,0,0,1,NA,0,0,0,0,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
