dataset,formula_variant,site_branch,interaction_branch,model_id,model_class,model_block,model_family,latency_type,fit_engine,is_cure_model,matched_nocure_model_id,fit_status,prediction_status,overall_status,fit_component_success,prediction_component_success,convergence_code,has_converged_solution,optimizer_method,fit_source,fit_cache_validation,loglik,fit_message,prediction_message,message,error_message,fit_warning_count,fit_warning_message,prediction_warning_count,prediction_warning_message,warning_count,warning_message,warning_count_total,fit_elapsed_sec,prediction_elapsed_sec,elapsed_sec,prediction_rows,expected_prediction_rows,saved_rds_file,n,n_transition,n_right_censor,n_remission,incidence_rhs,latency_rhs,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_exp,no_cure,no_cure_anchor,exp,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-185.95054830092803,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.16517186164855957,0.02447104454040527,0.18964290618896484,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__nocure_exp.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-178.8758861442568,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.27565717697143555,0.02206611633300781,0.29772329330444336,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__nocure_weibull.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-178.28997336045268,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.37333106994628906,0.0271918773651123,0.40052294731140137,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__nocure_lnorm.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-178.64246895959442,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.2935631275177002,0.02547311782836914,0.31903624534606934,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__nocure_llogis.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,nocure_coxph,no_cure,no_cure_anchor,coxph,cox_ph,survival::coxph,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,coxph,fitted_new,new_fit,-250.2716117966371,coxph,prediction_ok,coxph,NA,0,NA,0,NA,0,NA,0,0.0052809715270996,0.03130722045898437,0.03658819198608398,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__nocure_coxph.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,custom_mle,TRUE,nocure_exp,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-180.07419898461362,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.9438788890838624,0.03184103965759277,0.9757199287414552,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__cure_exp.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,custom_mle,TRUE,nocure_weibull,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-178.308760791035,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,1.1537740230560305,0.02347683906555175,1.177250862121582,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__cure_weibull.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,custom_mle,TRUE,nocure_lnorm,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-176.0061396026255,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,10.151236057281494,0.03059983253479004,10.181835889816284,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__cure_lnorm.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,custom_mle,TRUE,nocure_llogis,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-178.36707913576308,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,1.3178629875183103,0.03099894523620605,1.3488619327545166,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__cure_llogis.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,smcure,TRUE,nocure_coxph,ok,ok,ok,TRUE,TRUE,0,TRUE,smcure_ph,fitted_new,new_fit,NA,smcure_ph,prediction_ok,smcure_ph,NA,0,NA,0,NA,0,NA,0,0.3032259941101074,0.02605891227722168,0.3292849063873291,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__cure_coxlatency.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_sitefree,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,smcure,TRUE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,smcure_aft,fitted_new,new_fit,NA,smcure_aft,prediction_ok,smcure_aft,NA,0,NA,0,NA,0,NA,0,30.714833974838257,0.03055500984191894,30.745388984680176,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_sitefree__cure_aft_sensitivity.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,nocure_exp,no_cure,no_cure_anchor,exp,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-179.76678321929268,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.25591301918029785,0.02242588996887207,0.2783389091491699,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__nocure_exp.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-175.49791033585257,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.3058929443359375,0.02529788017272949,0.331190824508667,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__nocure_weibull.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-175.20729700319652,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.5204281806945801,0.02400708198547363,0.5444352626800537,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__nocure_lnorm.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,nocure_llogis,no_cure,no_cure_anchor,llogis,parametric_aft,custom_mle,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-175.44826493108067,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.345426082611084,0.02763700485229492,0.3730630874633789,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__nocure_llogis.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,nocure_coxph,no_cure,no_cure_anchor,coxph,cox_ph,survival::coxph,FALSE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,coxph,fitted_new,new_fit,-247.18416537160937,coxph,prediction_ok,coxph,NA,0,NA,0,NA,0,NA,0,0.00590801239013671,0.03341388702392578,0.0393218994140625,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__nocure_coxph.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,parametric_mixture_cure,frequentist_cure_main,exp,parametric_aft,custom_mle,TRUE,nocure_exp,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-176.87071284575202,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,0.9873409271240234,0.02773094177246093,1.0150718688964844,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__cure_exp.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_weibull,parametric_mixture_cure,frequentist_cure_main,weibull,parametric_aft,custom_mle,TRUE,nocure_weibull,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-175.43118076818178,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,1.31858491897583,0.02427005767822265,1.3428549766540527,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__cure_weibull.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_lnorm,parametric_mixture_cure,frequentist_cure_main,lnorm,parametric_aft,custom_mle,TRUE,nocure_lnorm,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-175.19267366262125,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,1.8790850639343264,0.02858495712280273,1.907670021057129,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__cure_lnorm.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_llogis,parametric_mixture_cure,frequentist_cure_main,llogis,parametric_aft,custom_mle,TRUE,nocure_llogis,ok,ok,ok,TRUE,TRUE,0,TRUE,BFGS,fitted_new,new_fit,-175.4378838428187,NA,prediction_ok,NA,NA,0,NA,0,NA,0,NA,0,2.8025219440460205,0.02868008613586425,2.8312020301818848,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__cure_llogis.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,smcure,TRUE,nocure_coxph,ok,ok,ok,TRUE,TRUE,0,TRUE,smcure_ph,fitted_new,new_fit,NA,smcure_ph,prediction_ok,smcure_ph,NA,0,NA,0,NA,0,NA,0,0.37323594093322754,0.02706789970397949,0.40030384063720703,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__cure_coxlatency.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,smcure,TRUE,NA,ok,ok,ok,TRUE,TRUE,0,TRUE,smcure_aft,fitted_new,new_fit,NA,smcure_aft,prediction_ok,smcure_aft,NA,0,NA,0,NA,0,NA,0,43.46021389961243,0.03158998489379883,43.491803884506226,2620,2620,C:/Users/clair/Dropbox/Data Analysis/STAGE7/stage7_run__2026-03-24_shard50_auto20_v1__00009fe20000/_common/stage7_fit__merged__interaction_siteadjusted__cure_aft_sensitivity.rds,262,50,199,13,age_s + sex_num + age_s:sex_num,age_s + sex_num + age_s:sex_num + site_snu,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
