dataset,formula_variant,site_branch,interaction_branch,model_id,matched_nocure_model_id,horizon_year,n_subject,mean_delta_risk_nc_minus_cure,median_delta_risk_nc_minus_cure,q25_delta_risk_nc_minus_cure,q75_delta_risk_nc_minus_cure,horizon_support,boot_n_success_delta,boot_success_rate_delta,mean_delta_risk_ci_lower,mean_delta_risk_ci_upper,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,2,208,-0.02960781340602887,-0.02433559424688058,-0.04196205404514355,-0.01890204764362771,primary_supported,1000,1,-0.05511385619444943,-0.00866098741379285,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,3,208,-0.02557759534363498,-0.02271263101276066,-0.03512405123736858,-0.01767760511335547,secondary,1000,1,-0.04304701809829553,-0.00530041103597492,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,4,208,-0.01460026942141859,-0.01356022859089761,-0.01831226154210771,-0.01077193925779868,secondary,1000,1,-0.02299936944331173,-0.00141801164429399,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,5,208,0.00105909523126107,-0.00148965080221297,-0.00199671551560234,0.00137379318989189,secondary,1000,1,-0.00488038263326271,0.01472039064172155,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,6,208,0.01984305810129008,0.01279831917948742,0.01102393783048899,0.02441687853426794,projection,1000,1,0.00144866722292739,0.04255079962036144,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,7,208,0.04064978767346353,0.03035978383796361,0.02634526266977824,0.04945255534730783,projection,1000,1,0.00887981172647413,0.07328333940967817,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,8,208,0.06268667334206314,0.05113296983000837,0.04352594728078307,0.0741817075484548,projection,1000,1,0.01578018817640119,0.10457584808742136,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,9,208,0.08537798671370608,0.07196649566847962,0.06390291331560269,0.09888749263032644,projection,1000,1,0.02330723020355053,0.13606741917402246,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_exp,nocure_exp,10,208,0.10830358355984934,0.09407357146762764,0.08553834983091699,0.12341228677173016,projection,1000,1,0.03142429290020654,0.16618459359574783,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,1,208,-0.0020165439771741,8.517581430503296e-4,3.8851715826790367e-4,0.00104739132076192,primary_supported,1000,1,-0.01438123044638208,0.0016107715688153,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,2,208,-0.00443449678658542,-0.00205163971117583,-0.00264199649748678,-0.00169775849758305,primary_supported,1000,1,-0.02157234632481351,0.00126552089746353,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,3,208,-0.00446407972602088,-0.00326539995442692,-0.0034871898591019,-0.00294178038120615,secondary,1000,1,-0.01987440098455743,0.00209299294338246,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,4,208,-0.0029297473812615,-0.00330949231214527,-0.00335144902998782,-0.00269076753085278,secondary,1000,1,-0.01229174477503338,0.00322520926942497,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,5,208,-3.728366403264519e-4,-0.00246640178703178,-0.00275806702690742,-7.834175127194032e-4,secondary,1000,1,-0.00634891959132239,0.00669243665168923,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,6,208,0.00285969692969425,-8.620257071489945e-4,-0.00160752982314413,0.0019648968672771,projection,1000,1,-0.00537481943505586,0.01801788734498981,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,7,208,0.006539126622523,0.00134242473434365,2.1716816739211775e-4,0.00520370496877425,projection,1000,1,-0.00542652148499938,0.03151427679944004,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,8,208,0.01051038579896064,0.00393859890865588,0.0024170205501024,0.00901639335099646,projection,1000,1,-0.00526970505314634,0.04578766594021356,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,9,208,0.01466591955867946,0.00684054715811033,0.00524890290332266,0.0130983312705977,projection,1000,1,-0.0050565166598919,0.05969732032805065,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_llogis,nocure_llogis,10,208,0.01892979654950737,0.0102352332497228,0.00817017218638796,0.0174517835977018,projection,1000,1,-0.00467837117632034,0.07464661509799345,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,1,208,-1.187193200966282e-4,-0.00607885625496934,-0.00929326943099878,0.00404177688467424,primary_supported,1000,1,-0.01167058945520432,0.00170073692392443,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,2,208,-3.5894141519179326e-4,-0.00970015343534902,-0.01422217182123261,0.00417028280170733,primary_supported,1000,1,-0.01564855898925982,0.00184826270089913,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,3,208,-3.8124986981328407e-4,-0.0122384567825074,-0.01759135871569606,0.00426765324242708,secondary,1000,1,-0.01196010142747184,0.0023288028096594,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,4,208,-2.8503118004465517e-4,-0.01417894537829134,-0.02012921825312499,0.00400702647864548,secondary,1000,1,-0.00699867130042166,0.00361563643625527,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,5,208,-1.1875314365312548e-4,-0.0157359338084338,-0.02212049911951999,0.0036936333909267,secondary,1000,1,-0.00527477456058479,0.00674668403318635,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,6,208,9.135368083749556e-5,-0.01702502832473718,-0.02377326820548517,0.00337558743625032,projection,1000,1,-0.00505003408565012,0.01460387909842133,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,7,208,3.298116303764603e-4,-0.01811627070575888,-0.02516255944691856,0.0030645707463586,projection,1000,1,-0.00467058228074802,0.02428082135558638,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,8,208,5.868977786555959e-4,-0.01905549687461816,-0.02635099395261547,0.00276537730003034,projection,1000,1,-0.00485577552949461,0.03350982061092607,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,9,208,8.562155965449736e-4,-0.0198744074107926,-0.02738148920014266,0.00247977188391562,projection,1000,1,-0.00492547732729259,0.04188508930472905,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_lnorm,nocure_lnorm,10,208,0.00113340767182517,-0.02059586217420322,-0.02826974664668055,0.00220811005818794,projection,1000,1,-0.00432730684402384,0.05104730476321077,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,1,208,-0.00254549133529465,0.00190773219286127,-0.00784884361476073,0.00340312915203802,primary_supported,1000,1,-0.0114307953477025,0.00225647098423563,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,2,208,-0.00686493769778412,-0.0026311748081394,-0.01302394319760011,-1.6989230244018882e-4,primary_supported,1000,1,-0.02543246775960203,9.637688896492352e-4,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,3,208,-0.0077054595170793,-0.00505837395086872,-0.0127309479557979,-0.00235694153789595,secondary,1000,1,-0.02757048813593406,0.00168562928384422,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,4,208,-0.00585830525370354,-0.00486949813000747,-0.00900798479802925,-0.00285658189274634,secondary,1000,1,-0.01990893896400905,0.00250022137917887,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,5,208,-0.00199280165829298,-0.00337873339856187,-0.0047164869497141,-0.0014366494953687,secondary,1000,1,-0.00927925672407802,0.00527193068820707,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,6,208,0.00339104549601064,-7.308970957163319e-4,-0.00105431547604623,0.00144054325164202,projection,1000,1,-0.00675282574774777,0.01785623990167062,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,7,208,0.00991964077454657,0.00259742032666282,0.00210279673792196,0.00959241047296732,projection,1000,1,-0.00672053422819849,0.036889620310478,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,8,208,0.01730994616900441,0.00758746507938112,0.00571186226326572,0.01867149034835541,projection,1000,1,-0.00670531545242573,0.05750228743846575,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,9,208,0.02534449067467511,0.01348532525366574,0.01021416534404912,0.02862613935718508,projection,1000,1,-0.00645556267249736,0.07904773755950627,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_weibull,nocure_weibull,10,208,0.03385415993224583,0.02055212582737703,0.0162541645781285,0.04107323105920243,projection,1000,1,-0.00542211051484066,0.10059502149761496,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,1,262,0.00141744691967694,0.00363587973478191,-0.00458742227924804,0.00430136046581131,primary_supported,1000,1,-0.00740316878712177,0.00925943750038209,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,2,262,0.00474695227467047,0.00196156910778377,-0.00534330766878157,0.00325600966902409,primary_supported,1000,1,-0.00340081429980004,0.01805782139578759,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,3,262,0.01433573558588382,0.00174909579264709,-0.00403442270995702,0.00291404765333958,secondary,1000,1,0.0016082203982405,0.03957297775575352,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,4,262,0.01812662835973001,0.00179401939706658,-0.0029809530180094,0.00314898514024361,secondary,1000,1,0.00295723841904112,0.04593076641100371,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,5,262,0.02532105904938582,0.00105081702049725,-9.372683515526392e-4,0.00282162057416707,secondary,1000,1,0.00539905159527844,0.05850147067703286,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,6,262,0.03420453786674451,-0.00131340756878034,-0.00401039265460989,0.00225814976223145,projection,1000,1,0.00489552075660113,0.07376183773514104,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,7,262,0.03420453786674451,-0.00131340756878034,-0.00401039265460989,0.00225814976223145,projection,1000,1,0.00489552075660113,0.07376183773514104,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,8,262,0.02771551078389325,-0.04055105133120917,-0.05203444299268392,0.01062466904999195,projection,1000,1,-0.06358270072408859,0.073680709120789,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,9,262,0.02771551078389325,-0.04055105133120917,-0.05203444299268392,0.01062466904999195,projection,1000,1,-0.06358270072408859,0.073680709120789,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_coxlatency,nocure_coxph,10,262,0.02771551078389325,-0.04055105133120917,-0.05203444299268392,0.01062466904999195,projection,1000,1,-0.06358270072408859,0.073680709120789,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,1,262,-0.02097203566570273,-0.01836812316337843,-0.01933881101002699,-0.01817694663788727,primary_supported,1000,1,-0.04467603842500754,-0.00172436754656832,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,2,262,-0.01138035863141978,-0.02484736784219915,-0.02510378362391394,-0.0210040172886663,primary_supported,1000,1,-0.03377100405741085,0.01012596384860219,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,3,262,0.00966484983641753,-0.0226651741728337,-0.02297801290681811,-0.01706947090661603,secondary,1000,1,-0.01424997492738136,0.03582973354882463,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,4,262,0.03482926193051522,-0.01402745138835875,-0.01432053657266857,-0.00661492545059486,secondary,1000,1,0.00399205983390798,0.06313843248131966,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,5,262,0.06122802353563902,-5.858884001142539e-4,-9.483400086634786e-4,0.00862902684717667,secondary,1000,1,0.01510130544421467,0.09125766107329604,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,6,262,0.0876789535057155,0.01663946214511824,0.01575137365870138,0.02729712645768159,projection,1000,1,0.02389409269145805,0.12276371352050525,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,7,262,0.11366642145596471,0.03642847477698208,0.03493471774656942,0.04831672621617319,projection,1000,1,0.0326016397159878,0.15325199075956686,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,8,262,0.13894686247919708,0.05789152555595828,0.05604426193441736,0.07051408293439845,projection,1000,1,0.03954937002065396,0.1843101341029429,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,9,262,0.16339610012895284,0.08043262660468892,0.07817876762253162,0.09352717271076258,projection,1000,1,0.04771738823468306,0.21391878755647417,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_exp,nocure_exp,10,262,0.1869483858100524,0.10355495877215792,0.10081656046071792,0.1168979272588272,projection,1000,1,0.05487087995534569,0.24177213069308023,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,1,262,-0.00203193927579682,-0.00122881725808166,-0.00557110070809196,0.00139103881150581,primary_supported,1000,1,-0.01821434472954535,0.00389980977729547,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,2,262,-0.00201793595759753,-9.5680956888039e-4,-0.00794081664311052,0.00261029642211679,primary_supported,1000,1,-0.01473851988847235,0.00912465724397912,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,3,262,-7.20668990219594e-4,4.980978045967532e-4,-0.00905777740585342,0.00519321288409399,secondary,1000,1,-0.00837303608046086,0.01624100468309194,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,4,262,0.00120520882915802,0.0014790018472513,-0.00843708865930903,0.0084121924966381,secondary,1000,1,-0.00396790533025428,0.02652300580832869,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,5,262,0.00346298889470064,0.00385636024723867,-0.00774104309784709,0.01125986764625022,secondary,1000,1,-0.00228912949250219,0.04001777369748671,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,6,262,0.00589765729064534,0.00695716604640839,-0.00804915647079426,0.01569036399288745,projection,1000,1,-0.00170897362227682,0.05276495174767588,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,7,262,0.00842074204741432,0.00983687595711552,-0.00786833937598782,0.01884922061175814,projection,1000,1,-0.00132995762340526,0.06544140132011624,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,8,262,0.01097878327318138,0.01277753472445397,-0.00834858846811781,0.02417435947271526,projection,1000,1,-9.882199295291902e-4,0.0786852939902061,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,9,262,0.01353826416102859,0.01460246167581863,-0.00716214517587768,0.0281962110253473,projection,1000,1,-1.9860453232519045e-6,0.09061410110175978,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_llogis,nocure_llogis,10,262,0.01607770320496206,0.0166643846287266,-0.0074126718392361,0.03231577038490302,projection,1000,1,1.1438781666253002e-6,0.10249054695362736,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,1,262,-0.0018373076188669,-0.00165285760644423,-0.00561132036772621,0.00146214639074426,primary_supported,1000,1,-0.01469001584909042,0.00431426004327993,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,2,262,-0.0017967527943489,-0.00124960624364861,-0.00811576537236605,0.00365906207453653,primary_supported,1000,1,-0.01193974373591981,0.00797883052976722,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,3,262,-0.00106259297270646,-3.1177792566133844e-4,-0.00888355316265965,0.00598127252136515,secondary,1000,1,-0.00694817918617387,0.01216385696743226,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,4,262,-5.6687196531199424e-5,3.6445445195026904e-4,-0.00968650295907141,0.00845834298272502,secondary,1000,1,-0.00414673057882157,0.01846783784769766,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,5,262,0.00106810084284285,0.00115410532815568,-0.01074667845297391,0.01149770390037346,secondary,1000,1,-0.00292736862030041,0.02804116775991847,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,6,262,0.00224309865289507,0.00124661709775414,-0.01172211321511934,0.01423419826032082,projection,1000,1,-0.00218936589022999,0.03732866653762227,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,7,262,0.00343367076727075,0.00224496909477883,-0.01252026743969336,0.01724477621354736,projection,1000,1,-0.00208538385884878,0.04690855004791382,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,8,262,0.00462114028190853,0.00341016065685112,-0.01297996551526362,0.01997971612294102,projection,1000,1,-0.00154095882447268,0.05813354358625132,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,9,262,0.00579507259273573,0.00370588935235816,-0.01344408226561558,0.02255411725887385,projection,1000,1,-0.00103991190684786,0.06661784437763166,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
