dataset,formula_variant,site_branch,interaction_branch,model_id,model_class,model_block,model_family,latency_type,matched_nocure_model_id,horizon_year,threshold,n_subject,positive_classification_rate,weighted_tp,weighted_fn,weighted_fp,weighted_tn,sensitivity,specificity,ppv,false_positive_weighted_per_n,false_positive_burden_non_event,false_positive_burden_primary,false_positive_burden_all,unnecessary_high_risk_per_100_population,unnecessary_high_risk_per_100_non_event,net_benefit,horizon_support,boot_n_success_fp_primary,boot_success_rate_fp_primary,false_positive_burden_primary_ci_lower,false_positive_burden_primary_ci_upper,boot_n_success_fp_weighted,boot_success_rate_fp_weighted,false_positive_weighted_per_n_ci_lower,false_positive_weighted_per_n_ci_upper,boot_n_success_nb,boot_success_rate_nb,net_benefit_ci_lower,net_benefit_ci_upper,false_positive_burden_ci_lower,false_positive_burden_ci_upper,threshold_projection_suppressed_flag,threshold_reporting_status,threshold_suppression_reason,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,3,0.2,208,0.2644230769230769,0.05209169306938632,0.11693634844477652,0.22727438180809229,0.6036975766777452,0.30818373450195574,0.7264957264957265,0.18646391868530257,0.22727438180809229,0.2735042735042735,0.2735042735042735,0.22727438180809229,22.72743818080923,27.35042735042735,-0.00472690238263675,secondary,975,0.975,0,0.7867570801755084,975,0.975,0,0.6212473167876341,975,0.975,-0.02609836841981054,0.06020951752059444,0,0.7867570801755084,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,4,0.05,208,0.9855769230769232,0.1835470250868449,0,0.8082884451640235,0.00816452974913155,1,0.01,0.18505793611154045,0.8082884451640235,0.99,0.99,0.8082884451640235,80.82884451640236,99,0.1410055279729489,secondary,975,0.975,0.8461512027491409,1,975,0.975,0.7011145798138461,0.8560447929596453,975,0.975,0.08178390987179152,0.20276609287143804,0.8461512027491409,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,4,0.1,208,0.9759615384615384,0.1835470250868449,0,0.8082884451640235,0.00816452974913155,1,0.01,0.18505793611154045,0.8082884451640235,0.99,0.99,0.8082884451640235,80.82884451640236,99,0.09373719784639784,secondary,975,0.975,0.649221849252365,1,975,0.975,0.5523473788224913,0.8359372308986204,975,0.975,0.03730646178397591,0.15888686430406682,0.649221849252365,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,4,0.15,208,0.9519230769230768,0.17752165358432703,0.00602537150251782,0.7837948559166288,0.0326581189965262,0.967172600592862,0.04000000000000001,0.18466514600532877,0.7837948559166288,0.96,0.96,0.7837948559166288,78.37948559166288,96,0.03920491430492195,secondary,975,0.975,0.2690370370370371,0.9899285714285716,975,0.975,0.2280289564990537,0.7954083527630299,975,0.975,-0.0019078427798888,0.11976853347449212,0.2690370370370371,0.9899285714285716,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,4,0.2,208,0.36538461538461536,0.07778852521570177,0.10575849987114312,0.2857585412196043,0.5306944336935508,0.42380706077309777,0.65,0.21397098862175631,0.2857585412196043,0.35000000000000003,0.35000000000000003,0.2857585412196043,28.575854121960433,35,0.00634888991080069,secondary,975,0.975,0.03392408802244869,0.9158878504672896,975,0.975,0.02966288608358741,0.7069243003302002,975,0.975,-0.02321693730011809,0.07834172031765001,0.03392408802244869,0.9158878504672896,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,5,0.05,208,0.9855769230769232,0.2130698744361176,0,0.7746343423519464,0.01229578321193565,1,0.01562499999999999,0.21572234968177412,0.7746343423519464,0.984375,0.984375,0.7746343423519464,77.46343423519464,98.4375,0.17229964589127827,secondary,975,0.975,0.8366858661940628,1,975,0.975,0.6573615260207518,0.835557870064602,975,0.975,0.10505205463668092,0.2476776904644909,0.8366858661940628,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,5,0.1,208,0.9759615384615384,0.2130698744361176,0,0.7746343423519464,0.01229578321193565,1,0.01562499999999999,0.21572234968177412,0.7746343423519464,0.984375,0.984375,0.7746343423519464,77.46343423519464,98.4375,0.126999391952568,secondary,975,0.975,0.7058823529411764,1,975,0.975,0.5667979083327807,0.8153939715306397,975,0.975,0.0589740830904765,0.20680264081990887,0.7058823529411764,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,5,0.15,208,0.9519230769230768,0.20704450293359977,0.00602537150251782,0.7377469927161393,0.04918313284774262,0.9717211477292894,0.0625,0.2191430637203333,0.7377469927161393,0.9375,0.9375,0.7377469927161393,73.77469927161393,93.75,0.07685385716016338,secondary,975,0.975,0.3834399431414357,1,975,0.975,0.3128932768891851,0.7814104288065424,975,0.975,0.01272230092911578,0.16586795004916594,0.3834399431414357,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,5,0.2,208,0.7211538461538461,0.1719174200509198,0.04115245438519777,0.5656060277490401,0.2213240978148418,0.8068593483987054,0.28125000000000006,0.23310095504590567,0.5656060277490401,0.71875,0.71875,0.5656060277490401,56.56060277490401,71.875,0.03051591311365978,secondary,975,0.975,0.12670454545454546,0.96675155631013,975,0.975,0.10621310642636714,0.7186411809889306,975,0.975,-0.02145036569194689,0.12287684685538688,0.12670454545454546,0.96675155631013,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,6,0.05,208,0.9855769230769232,0.24936434563612897,0,0.7506356543638713,0,1,0,0.2493643456361289,0.7506356543638713,1,1,0.7506356543638713,75.06356543638712,100,0.2098572059327673,projection,975,0.975,0.8,1,975,0.975,0.5952668791103228,0.8148622719064623,975,0.975,0.13323720592478577,0.30017133185800104,0.8,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,6,0.1,208,0.9759615384615384,0.24936434563612897,0,0.7506356543638713,0,1,0,0.2493643456361289,0.7506356543638713,1,1,0.7506356543638713,75.06356543638712,100,0.16596038404014324,projection,975,0.975,0.6772058823529411,1,975,0.975,0.5277632742021595,0.7988527607689376,975,0.975,0.08781323236847999,0.2615715329385763,0.6772058823529411,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,6,0.15,208,0.9519230769230768,0.2433389741336111,0.00602537150251782,0.7005932774062799,0.05004237695759142,0.9758370769199296,0.06666666666666668,0.25779283813709963,0.7005932774062799,0.9333333333333332,0.9333333333333332,0.7005932774062799,70.05932774062799,93.33333333333331,0.11970486635603232,projection,975,0.975,0.45699300699300704,1,975,0.975,0.3631793154519968,0.7754090620407483,975,0.975,0.03946917371036492,0.22412474581920985,0.45699300699300704,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,6,0.2,208,0.8942307692307693,0.2433389741336111,0.00602537150251782,0.6255297119698928,0.12510594239397854,0.9758370769199296,0.16666666666666663,0.2800641547169573,0.6255297119698928,0.8333333333333334,0.8333333333333334,0.6255297119698928,62.55297119698928,83.33333333333334,0.0869565461411379,projection,975,0.975,0.17889194139194142,1,975,0.975,0.14608481446395655,0.7200895010513182,975,0.975,-0.00443401673267889,0.1885266580862563,0.17889194139194142,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,7,0.05,208,0.9855769230769232,0.24936434563612897,0,0.7506356543638711,0,1,0,0.24936434563612897,0.7506356543638711,1,1,0.7506356543638711,75.06356543638711,100,0.2098572059327673,projection,975,0.975,0.75,1,975,0.975,0.5660727650569497,0.8150606219133291,975,0.975,0.13399660386495854,0.30017133185800104,0.75,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,7,0.1,208,0.9759615384615384,0.24936434563612897,0,0.7506356543638711,0,1,0,0.24936434563612897,0.7506356543638711,1,1,0.7506356543638711,75.06356543638711,100,0.16596038404014324,projection,975,0.975,0.6315789473684211,1,975,0.975,0.48636333759799216,0.8010250266598238,975,0.975,0.09117738331580984,0.261779505755982,0.6315789473684211,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,7,0.15,208,0.9519230769230768,0.2433389741336111,0.00602537150251782,0.6823960494217011,0.0682396049421701,0.9758370769199296,0.09090909090909093,0.26286028716841753,0.6823960494217011,0.9090909090909092,0.9090909090909092,0.6823960494217011,68.2396049421701,90.90909090909092,0.12291614188272268,projection,975,0.975,0.47691511387163554,1,975,0.975,0.38009995669011976,0.7850124079637215,975,0.975,0.04383597921123346,0.2256751226757333,0.47691511387163554,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,7,0.2,208,0.8942307692307693,0.2433389741336111,0.00602537150251782,0.6141564444795309,0.1364792098843402,0.9758370769199296,0.18181818181818185,0.2837787454621879,0.6141564444795309,0.8181818181818182,0.8181818181818182,0.6141564444795309,61.415644447953085,81.81818181818183,0.08979986301372839,projection,975,0.975,0.25,1,975,0.975,0.2066242787134135,0.7339025622805087,975,0.975,-0.00897530874209942,0.19303415836804508,0.25,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,8,0.05,208,0.9855769230769232,0.32837862504285226,0,0.6716213749571479,0,1,0,0.3283786250428522,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.293030131624055,projection,975,0.975,0.7567307692307692,1,975,0.975,0.480230182334252,0.7866083242103359,975,0.975,0.16692483902906904,0.4389207073723864,0.7567307692307692,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,8,0.1,208,0.9759615384615384,0.32837862504285226,0,0.6716213749571479,0,1,0,0.3283786250428522,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.25375402782539136,projection,975,0.975,0.6666666666666666,1,975,0.975,0.4238012607024647,0.7674516181739173,975,0.975,0.12464127992436336,0.4084518805511167,0.6666666666666666,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,8,0.15,208,0.9519230769230768,0.3223532535403344,0.00602537150251782,0.6156529270440523,0.05596844791309566,0.9816511458328584,0.08333333333333333,0.3436579206114668,0.6156529270440523,0.9166666666666669,0.9166666666666669,0.6156529270440523,61.56529270440523,91.66666666666669,0.21370861935608987,projection,975,0.975,0.5,1,975,0.975,0.345101538760363,0.7426867055299892,975,0.975,0.06380972319856063,0.3794550326447249,0.5,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,8,0.2,208,0.9375,0.3223532535403344,0.00602537150251782,0.6156529270440523,0.05596844791309566,0.9816511458328584,0.08333333333333333,0.3436579206114668,0.6156529270440523,0.9166666666666669,0.9166666666666669,0.6156529270440523,61.56529270440523,91.66666666666669,0.16844002177932133,projection,975,0.975,0.26666666666666666,1,975,0.975,0.1897419690295279,0.7152183538788305,975,0.975,0.00382517787680628,0.3476590336337365,0.26666666666666666,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,9,0.05,208,0.9855769230769232,0.32837862504285226,0,0.6716213749571479,0,1,0,0.3283786250428522,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.293030131624055,projection,924,0.924,0.25,1,975,0.975,0,0.7877481598167666,975,0.975,0.1672916988869417,0.4407331617054715,0.25,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,9,0.1,208,0.9759615384615384,0.32837862504285226,0,0.6716213749571479,0,1,0,0.3283786250428522,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.25375402782539136,projection,924,0.924,0,1,975,0.975,0,0.7781354479135731,975,0.975,0.12646327093543114,0.4184724226336118,0,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,9,0.15,208,0.9519230769230768,0.3223532535403344,0.00602537150251782,0.4477475833047653,0.22387379165238264,0.9816511458328584,0.3333333333333333,0.4185857723008467,0.4477475833047653,0.6666666666666666,0.6666666666666666,0.4477475833047653,44.77475833047653,66.66666666666666,0.2433389741336111,projection,924,0.924,0,1,975,0.975,0,0.7706843780474131,975,0.975,0.06784819172760434,0.4025039841726239,0,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,9,0.2,208,0.9375,0.3223532535403344,0.00602537150251782,0.4477475833047653,0.22387379165238264,0.9816511458328584,0.3333333333333333,0.4185857723008467,0.4477475833047653,0.6666666666666666,0.6666666666666666,0.4477475833047653,44.77475833047653,66.66666666666666,0.21041635771414308,projection,924,0.924,0,1,975,0.975,0,0.7553646033527858,975,0.975,-2.28621637973696e-4,0.3890661301549485,0,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,10,0.05,208,0.9855769230769232,0.32837862504285226,0,0.6716213749571479,0,1,0,0.3283786250428522,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.293030131624055,projection,625,0.625,NA,NA,975,0.975,0,0.7854071573372764,975,0.975,0.17325562385549895,0.4525382979244345,NA,NA,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,10,0.1,208,0.9759615384615384,0.32837862504285226,0,0.6716213749571479,0,1,0,0.3283786250428522,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.25375402782539136,projection,625,0.625,NA,NA,975,0.975,0,0.7854071573372764,975,0.975,0.12534170212877557,0.43881440591772186,NA,NA,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,10,0.15,208,0.9519230769230768,0.3223532535403344,0.00602537150251782,0.6716213749571479,0,0.9816511458328584,0,0.3243073256584143,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.20383183443024944,projection,625,0.625,NA,NA,975,0.975,0,0.7745230995445455,975,0.975,0.05711293249792492,0.4276451896557326,NA,NA,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_aft_sensitivity,aft_latency_cure_sensitivity,frequentist_cure_sensitivity,aft,aft_semiparametric,NA,10,0.2,208,0.9375,0.3223532535403344,0.00602537150251782,0.6716213749571479,0,0.9816511458328584,0,0.3243073256584143,0.6716213749571479,1,1,0.6716213749571479,67.16213749571479,100,0.15444790980104742,projection,625,0.625,NA,NA,975,0.975,0,0.7641439551894618,975,0.975,1.3478747047882045e-5,0.42095833856752,NA,NA,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,1,0.05,208,0.8846153846153846,0.06267672928183007,0.01010409745230802,0.8305153331093003,0.09670384015656236,0.8611708892890514,0.10429447852760736,0.0701716147298047,0.8305153331093003,0.8957055214723927,0.8957055214723927,0.8305153331093003,83.05153331093003,89.57055214723927,0.01896539596028795,primary_supported,1000,1,0.13216502463054183,1,1000,1,0.12735497600070012,0.9128219231623518,1000,1,-0.0054634401323381,0.06479155020927592,0.13216502463054183,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,1,0.1,208,0.04807692307692308,0.00561951014100522,0.06716131659313286,0.03981922829976096,0.8873999449661015,0.07721140845971426,0.9570552147239264,0.1236722306525038,0.03981922829976096,0.04294478527607362,0.04294478527607362,0.03981922829976096,3.981922829976096,4.294478527607362,0.00119515144103178,primary_supported,1000,1,0,0.5760818829113924,1000,1,0,0.5142529954504422,1000,1,-0.0129395607482747,0.02691503651729524,0,0.5760818829113924,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,1,0.15,208,0,0,0.07278082673413809,0,0.9272191732658626,0,1,NA,0,0,0,0,0,0,0,primary_supported,1000,1,0,0.17101643977390324,1000,1,0,0.1523848890745045,1000,1,-0.00936957080996914,0.01625943440991654,0,0.17101643977390324,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,1,0.2,208,0,0,0.07278082673413809,0,0.9272191732658626,0,1,NA,0,0,0,0,0,0,0,primary_supported,1000,1,0,0.03895833333333327,1000,1,0,0.03591137339092641,1000,1,-0.00541337426623579,0.01359708568698484,0,0.03895833333333327,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.05,208,0.9903846153846154,0.1215896890471928,0,0.8718550101248016,0.00655530082800602,1,0.00746268656716417,0.12239200546193872,0.8718550101248016,0.9925373134328358,0.9925373134328358,0.8718550101248016,87.18550101248016,99.25373134328358,0.07570258325115059,primary_supported,1000,1,0.5970486111111112,1,1000,1,0.5465290598144185,0.897015465678535,1000,1,0.02984897000982684,0.12892056519451436,0.5970486111111112,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.1,208,0.6923076923076923,0.08928005127750366,0.03230963776968914,0.5899770745205424,0.2884332364322652,0.7342732099828896,0.3283582089552239,0.13143778384747934,0.5899770745205424,0.6716417910447761,0.6716417910447761,0.5899770745205424,58.99770745205424,67.16417910447761,0.02372704299744339,primary_supported,1000,1,0.1294058459526086,0.9926484006011164,1000,1,0.11941187728245428,0.8424840816515919,1000,1,-8.417986376421381e-4,0.08436654570011502,0.1294058459526086,0.9926484006011164,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.15,208,0.07692307692307693,0.01781841983959191,0.10377126920760088,0.06555300828006026,0.8128573026727474,0.14654548407205828,0.9253731343283582,0.21372333713678804,0.06555300828006026,0.07462686567164178,0.07462686567164178,0.06555300828006026,6.555300828006026,7.462686567164178,0.00625024190781657,primary_supported,1000,1,0,0.5716165413533834,1000,1,0,0.48613358970824544,1000,1,-0.00870482155957677,0.05339959986383263,0,0.5716165413533834,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,2,0.2,208,0.02403846153846154,0.01781841983959191,0.10377126920760088,0.00655530082800602,0.8718550101248016,0.14654548407205828,0.9925373134328358,0.7310504654826645,0.00655530082800602,0.00746268656716417,0.00746268656716417,0.00655530082800602,0.6555300828006027,0.7462686567164178,0.0161795946325904,primary_supported,1000,1,0,0.25445069899789663,1000,1,0,0.2154788301061944,1000,1,-0.00567569280883731,0.03919989333627553,0,0.25445069899789663,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,3,0.05,208,0.9903846153846154,0.16902804151416284,0,0.8238696340543346,0.00710232443150288,1,0.00854700854700854,0.17023712077620032,0.8238696340543346,0.9914529914529914,0.9914529914529914,0.8238696340543346,82.38696340543345,99.14529914529912,0.1256664818270926,secondary,1000,1,0.838976216511755,1,1000,1,0.7134910138791639,0.8707545886195198,1000,1,0.06904648094029714,0.1813612425949177,0.838976216511755,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
SNU,interaction,site_free,age_sex_interaction,cure_coxlatency,semiparametric_cox_latency_cure,frequentist_cure_main,coxph,cox_ph,nocure_coxph,3,0.1,208,0.9759615384615384,0.16902804151416284,0,0.8167673096228316,0.01420464886300576,1,0.01709401709401709,0.1714636220582798,0.8167673096228316,0.9829059829059827,0.9829059829059827,0.8167673096228316,81.67673096228316,98.29059829059828,0.0782761182227371,secondary,1000,1,0.43402504472271913,1,1000,1,0.3808670423261276,0.8349855617477964,1000,1,0.01752484470627649,0.13703559619712857,0.43402504472271913,1,FALSE,reported,NA,SNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
